unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
67	50	0	0	0	0	380.93	1
66	50	0	0	0	0	377.747	2
67	48	0	0	0	0	360.856	3
66	48	0	0	0	0	376.01	4
66	48	0	0	0	0	364.568	5
66	49	0	0	0	0	380.291	6
66	49	0	0	0	0	365.086	7
66	49	0	0	0	0	377.449	8
67	50	0	0	0	0	364.221	9
67	50	0	0	0	0	374.731	10
66	51	0	0	0	0	375.713	11
65	51	0	0	0	0	368.274	12
64	51	0	0	0	0	370.885	13
64	52	0	0	0	0	389.401	14
65	53	0	0	0	0	375.92	15
65	53	0	0	0	0	391.796	16
64	53	0	0	0	0	387.783	17
64	53	0	0	0	0	381.044	18
65	54	0	0	0	0	388.04	19
65	55	0	0	0	0	371.587	20
65	55	0	0	0	0	369.389	21
65	55	0	0	0	0	371.6	22
63	56	0	0	0	0	388.294	23
62	55	0	0	0	0	376.438	24
62	55	0	0	0	0	375.878	25
63	55	0	0	0	0	391.425	26
66	55	0	0	0	0	380.543	27
65	55	0	0	0	0	398.657	28
66	57	0	0	0	0	373.498	29
66	58	0	0	0	0	373.753	30
63	58	0	0	0	0	374.048	31
63	58	0	0	0	0	374.885	32
63	58	0	0	0	0	373.411	33
63	59	0	0	0	0	374.486	34
63	59	0	0	0	0	405.077	35
63	58	0	0	0	0	398.323	36
64	58	0	0	0	0	401.75	37
64	58	0	0	0	0	394.379	38
64	59	0	0	0	0	392.867	39
67	59	0	0	0	0	412.748	40
68	60	0	0	0	0	414.967	41
68	62	0	0	0	0	423.134	42
67	62	0	0	0	0	432.614	43
67	63	0	0	0	0	406.535	44
66	60	0	0	0	0	392.323	45
67	62	0	0	0	0	398.467	46
66	61	0	0	0	0	404.768	47
66	62	0	0	0	0	396.019	48
67	63	0	0	0	0	398.951	49
67	63	0	0	0	0	411.942	50
67	63	0	0	0	0	397.709	51
65	63	0	0	0	0	402.39	52
67	63	0	0	0	0	416.085	53
66	63	0	0	0	0	432.69	54
66	63	0	0	0	0	417.99	55
66	63	0	0	0	0	435.665	56
66	63	0	0	0	0	413.648	57
66	63	0	0	0	0	416.462	58
66	63	0	0	0	0	434.741	59
72	64	0	0	0	0	416.823	60
72	64	0	0	0	0	454.766	61
71	63	0	0	0	0	450.106	62
71	64	0	0	0	0	423.736	63
70	63	0	0	0	0	425.945	64
70	64	0	0	0	0	427.311	65
70	64	0	0	0	0	436.595	66
69	62	0	0	0	0	418.025	67
69	62	0	0	0	0	425.299	68
70	63	0	0	0	0	417.246	69
72	63	0	0	0	0	415.053	70
74	63	0	0	0	0	431.649	71
74	63	0	0	0	0	406.884	72
75	62	0	0	0	0	438.872	73
77	61	0	0	0	0	432.236	74
78	62	0	0	0	0	438.952	75
79	62	0	0	0	0	426.467	76
79	61	0	0	0	0	441.806	77
78	61	0	0	0	0	429.831	78
78	61	0	0	0	0	440.485	79
79	60	0	0	0	0	447.449	80
79	60	0	0	0	0	458.401	81
79	60	0	0	0	0	439.261	82
77	59	0	0	0	0	448.624	83
83	60	0	0	0	0	441.542	84
83	60	0	0	0	0	467.142	85
81	60	0	0	0	0	452.559	86
81	60	0	0	0	0	458.45	87
80	60	0	0	0	0	474.108	88
81	61	0	0	0	0	451.932	89
81	61	0	0	0	0	452.145	90
81	62	0	0	0	0	477.54	91
84	62	0	0	0	0	469.958	92
84	61	0	0	0	0	467.886	93
85	62	0	0	0	0	460.866	94
85	62	0	0	0	0	456.212	95
85	62	0	0	0	0	465.132	96
84	63	0	0	0	0	461.976	97
85	63	0	0	0	0	461.2	98
84	63	0	0	0	0	465.954	99
84	63	0	0	0	0	472.743	100
84	63	0	0	0	0	488.107	101
84	63	0	0	0	0	480.255	102
84	64	0	0	0	0	500.571	103
84	65	0	0	0	0	456.111	104
83	62	0	0	0	0	456.599	105
83	62	0	0	0	0	444.983	106
83	63	0	0	0	0	444.65	107
83	62	0	0	0	0	463.19	108
83	61	0	0	0	0	464.759	109
83	61	0	0	0	0	482.351	110
83	61	0	0	0	0	485.869	111
83	61	0	0	0	0	458.467	112
80	61	0	0	0	0	463.103	113
80	61	0	0	0	0	434.507	114
80	60	0	0	0	0	432.644	115
79	60	0	0	0	0	437.439	116
78	59	0	0	0	0	438.338	117
78	59	0	0	0	0	436.39	118
80	60	0	0	0	0	431.631	119
79	60	0	0	0	0	442.682	120
79	60	0	0	0	0	472.216	121
80	60	0	0	0	0	452.93	122
80	61	0	0	0	0	450.719	123
80	61	0	0	0	0	449.451	124
78	61	0	0	0	0	460.121	125
76	60	0	0	0	0	459.155	126
77	60	0	0	0	0	462.586	127
78	60	0	0	0	0	439.746	128
77	59	0	0	0	0	438.778	129
77	60	0	0	0	0	439.095	130
77	60	0	0	0	0	464.538	131
77	59	0	0	0	0	433.682	132
75	59	0	0	0	0	435.335	133
75	58	0	0	0	0	432.534	134
74	55	0	0	0	0	417.338	135
75	56	0	0	0	0	419.052	136
75	56	0	0	0	0	402.057	137
73	57	0	0	0	0	413.944	138
73	57	0	0	0	0	416.107	139
72	57	0	0	0	0	419.301	140
72	57	0	0	0	0	436.412	141
72	58	0	0	0	0	413.279	142
71	57	0	0	0	0	425.47	143
74	58	0	0	0	0	403.206	144
72	58	0	0	0	0	420.35	145
72	57	0	0	0	0	415.756	146
72	57	0	0	0	0	410.451	147
71	58	0	0	0	0	429.234	148
71	59	0	0	0	0	428.452	149
70	60	0	0	0	0	417.089	150
70	60	0	0	0	0	419.07	151
70	60	0	0	0	0	420.883	152
70	60	0	0	0	0	419.922	153
69	61	0	0	0	0	415.135	154
68	60	0	0	0	0	425.523	155
69	61	0	0	0	0	412.368	156
69	61	0	0	0	0	418.74	157
69	62	0	0	0	0	417.502	158
68	62	0	0	0	0	419.02	159
69	61	0	0	0	0	356.783	160
69	61	0	0	0	0	426.744	161
70	61	0	0	0	0	426.141	162
70	60	0	0	0	0	407.47	163
70	59	0	0	0	0	390.958	164
70	60	0	0	0	0	386.871	165
70	60	0	0	0	0	385.099	166
70	60	0	0	0	0	405.236	167
71	59	0	0	0	0	389.733	168
69	59	0	0	0	0	385.891	169
69	58	0	0	0	0	398.917	170
70	57	0	0	0	0	416.658	171
69	57	0	0	0	0	412.46	172
69	56	0	0	0	0	397.728	173
70	54	0	0	0	0	379.403	174
70	53	0	0	0	0	381.255	175
67	51	0	0	0	0	390.355	176
64	51	0	0	0	0	364.281	177
64	50	0	0	0	0	361.08	178
65	50	0	0	0	0	362.333	179
65	49	0	0	0	0	363.49	180
65	49	0	0	0	0	386.332	181
65	51	0	0	0	0	371.874	182
65	51	0	0	0	0	377.785	183
66	51	0	0	0	0	392.657	184
67	54	0	0	0	0	377.498	185
66	55	0	0	0	0	391.468	186
66	56	0	0	0	0	392.893	187
67	56	0	0	0	0	405.309	188
67	56	0	0	0	0	394.934	189
67	55	0	0	0	0	384.204	190
64	55	0	0	0	0	390.707	191
63	55	0	0	0	0	371.296	192
63	53	0	0	0	0	361.122	193
61	50	0	0	0	0	374.563	194
61	51	0	0	0	0	361.816	195
61	51	0	0	0	0	375.198	196
61	52	0	0	0	0	378.61	197
61	52	0	0	0	0	353.711	198
63	52	0	0	0	0	351.335	199
63	50	0	0	0	0	363.286	200
63	51	0	0	0	0	351.748	201
62	50	0	0	0	0	350.124	202
62	50	0	0	0	0	377.347	203
62	52	0	0	0	0	360.972	204
62	53	0	0	0	0	371.112	205
62	53	0	0	0	0	383.44	206
62	52	0	0	0	0	372.31	207
62	53	0	0	0	0	355.704	208
59	53	0	0	0	0	355.343	209
56	53	0	0	0	0	349.538	210
56	52	0	0	0	0	350.391	211
58	54	0	0	0	0	367.676	212
58	54	0	0	0	0	379.793	213
58	56	0	0	0	0	365.862	214
58	56	0	0	0	0	380.786	215
58	55	0	0	0	0	367.588	216
