unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
35	32	0	0	0	0	158.585	1
36	30	0	0	0	0	144.861	2
36	30	0	0	0	0	128.457	3
35	31	0	0	0	0	137.026	4
36	32	0	0	0	0	131.68	5
36	32	0	0	0	0	139.488	6
36	30	0	0	0	0	126.629	7
35	30	0	0	0	0	145.755	8
35	30	0	0	0	0	130.223	9
34	30	0	0	0	0	135.309	10
34	30	0	0	0	0	154.788	11
34	30	0	0	0	0	152.335	12
34	30	0	0	0	0	137.133	13
34	30	0	0	0	0	150.097	14
35	30	0	0	0	0	133.704	15
34	30	0	0	0	0	152.472	16
34	30	0	0	0	0	151.049	17
34	30	0	0	0	0	145.993	18
33	30	0	0	0	0	142.063	19
33	31	0	0	0	0	135.349	20
33	31	0	0	0	0	135.627	21
33	31	0	0	0	0	132.071	22
33	31	0	0	0	0	151.715	23
33	31	0	0	0	0	137.857	24
33	32	0	0	0	0	145.983	25
34	32	0	0	0	0	143.619	26
34	32	0	0	0	0	143.955	27
34	33	0	0	0	0	157.793	28
34	33	0	0	0	0	145.166	29
34	33	0	0	0	0	147.08	30
34	33	0	0	0	0	142.94	31
35	34	0	0	0	0	141.368	32
35	34	0	0	0	0	145.469	33
35	35	0	0	0	0	143.3	34
35	35	0	0	0	0	167.618	35
35	35	0	0	0	0	162.357	36
35	36	0	0	0	0	167.045	37
36	37	0	0	0	0	156.081	38
36	37	0	0	0	0	154.052	39
36	37	0	0	0	0	174.446	40
36	37	0	0	0	0	175.107	41
36	36	0	0	0	0	168.009	42
35	35	0	0	0	0	165.616	43
35	35	0	0	0	0	146.488	44
35	35	0	0	0	0	145.463	45
34	34	0	0	0	0	133.784	46
35	35	0	0	0	0	160.935	47
35	35	0	0	0	0	143.947	48
35	35	0	0	0	0	141.392	49
35	35	0	0	0	0	160.007	50
35	35	0	0	0	0	144.547	51
35	36	0	0	0	0	140.247	52
35	36	0	0	0	0	150.024	53
36	37	0	0	0	0	166.722	54
36	37	0	0	0	0	149.041	55
36	37	0	0	0	0	167.527	56
36	37	0	0	0	0	149.805	57
36	37	0	0	0	0	152.345	58
35	36	0	0	0	0	164.977	59
36	37	0	0	0	0	144.979	60
38	37	0	0	0	0	166.233	61
36	36	0	0	0	0	163.112	62
36	35	0	0	0	0	148.504	63
35	35	0	0	0	0	136.402	64
34	34	0	0	0	0	139.706	65
33	32	0	0	0	0	154.164	66
33	32	0	0	0	0	131.68	67
33	31	0	0	0	0	149.01	68
33	33	0	0	0	0	132.701	69
34	33	0	0	0	0	128.57	70
