unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
5	8	0	0	0	0	28.271	1
5	8	0	0	0	0	39.9502	2
5	8	0	0	0	0	44.113	3
5	8	0	0	0	0	41.4917	4
5	9	0	0	0	0	43.7238	5
5	9	0	0	0	0	41.0701	6
5	9	0	0	0	0	44.0668	7
6	9	0	0	0	0	40.6951	8
6	9	0	0	0	0	43.6758	9
6	9	0	0	0	0	51.8918	10
6	9	0	0	0	0	48.8106	11
6	9	0	0	0	0	47.9274	12
6	9	0	0	0	0	52.1011	13
6	9	0	0	0	0	44.065	14
6	8	0	0	0	0	46.6998	15
6	8	0	0	0	0	45.3389	16
6	8	0	0	0	0	44.078	17
6	8	0	0	0	0	43.9949	18
6	8	0	0	0	0	44.075	19
6	8	0	0	0	0	48.0095	20
6	8	0	0	0	0	48.0912	21
6	8	0	0	0	0	48.0912	22
6	8	0	0	0	0	44.4966	23
6	8	0	0	0	0	40.1862	24
5	7	0	0	0	0	32.8468	25
5	7	0	0	0	0	36.7937	26
5	7	0	0	0	0	36.245	27
4	7	0	0	0	0	33.3115	28
4	7	0	0	0	0	36.245	29
4	7	0	0	0	0	36.1763	30
4	7	0	0	0	0	36.2581	31
4	7	0	0	0	0	34.9806	32
4	7	0	0	0	0	36.3395	33
4	8	0	0	0	0	35.5677	34
4	8	0	0	0	0	37.2416	35
4	8	0	0	0	0	37.1388	36
4	8	0	0	0	0	37.2416	37
4	8	0	0	0	0	38.2536	38
4	8	0	0	0	0	40.0692	39
4	8	0	0	0	0	38.1833	40
4	8	0	0	0	0	37.8003	41
4	8	0	0	0	0	36.4682	42
4	8	0	0	0	0	38.1833	43
5	8	0	0	0	0	40.2549	44
5	8	0	0	0	0	38.3012	45
5	8	0	0	0	0	43.471	46
5	8	0	0	0	0	40.9097	47
5	8	0	0	0	0	44.194	48
5	9	0	0	0	0	44.0791	49
5	9	0	0	0	0	40.5607	50
5	9	0	0	0	0	44.183	51
5	9	0	0	0	0	43.5524	52
5	9	0	0	0	0	46.7684	53
5	9	0	0	0	0	41.2004	54
5	9	0	0	0	0	43.471	55
5	9	0	0	0	0	41.4563	56
5	9	0	0	0	0	42.5625	57
5	8	0	0	0	0	42.9291	58
5	8	0	0	0	0	40.2758	59
5	8	0	0	0	0	41.6191	60
5	8	0	0	0	0	41.5763	61
5	8	0	0	0	0	41.1148	62
5	8	0	0	0	0	40.0392	63
5	7	0	0	0	0	36.3328	64
4	7	0	0	0	0	36.3328	65
4	7	0	0	0	0	33.268	66
4	7	0	0	0	0	32.1189	67
4	7	0	0	0	0	30.4335	68
4	7	0	0	0	0	32.5169	69
4	6	0	0	0	0	32.4711	70
4	6	0	0	0	0	30.6602	71
4	6	0	0	0	0	28.4603	72
4	6	0	0	0	0	26.5605	73
4	6	0	0	0	0	26.5605	74
4	5	0	0	0	0	22.4314	75
4	5	0	0	0	0	28.5883	76
4	5	0	0	0	0	23.6883	77
4	5	0	0	0	0	24.0932	78
4	5	0	0	0	0	25.5006	79
4	5	0	0	0	0	25.5723	80
4	5	0	0	0	0	26.2557	81
4	5	0	0	0	0	28.507	82
4	5	0	0	0	0	21.7543	83
3	6	0	0	0	0	24.647	84
3	6	0	0	0	0	25.5853	85
3	6	0	0	0	0	28.5298	86
3	6	0	0	0	0	28.5553	87
4	6	0	0	0	0	26.2721	88
4	6	0	0	0	0	32.4399	89
4	6	0	0	0	0	31.3751	90
4	6	0	0	0	0	29.3972	91
4	6	0	0	0	0	28.5415	92
4	6	0	0	0	0	32.3916	93
4	6	0	0	0	0	32.3916	94
4	6	0	0	0	0	32.3916	95
4	6	0	0	0	0	32.3934	96
4	6	0	0	0	0	31.4503	97
4	6	0	0	0	0	32.3916	98
5	6	0	0	0	0	32.1344	99
5	6	0	0	0	0	32.3916	100
5	6	0	0	0	0	32.5285	101
5	6	0	0	0	0	36.4498	102
5	6	0	0	0	0	34.7982	103
6	6	0	0	0	0	36.2845	104
6	7	0	0	0	0	36.2845	105
6	7	0	0	0	0	34.6341	106
7	7	0	0	0	0	36.2845	107
7	7	0	0	0	0	43.4482	108
6	7	0	0	0	0	44.1873	109
6	7	0	0	0	0	41.2784	110
6	7	0	0	0	0	42.2814	111
6	7	0	0	0	0	44.269	112
6	7	0	0	0	0	42.1543	113
6	7	0	0	0	0	43.4482	114
6	7	0	0	0	0	44.1873	115
6	7	0	0	0	0	43.0886	116
6	7	0	0	0	0	44.1873	117
6	8	0	0	0	0	41.1603	118
6	8	0	0	0	0	43.2174	119
6	8	0	0	0	0	48.1971	120
6	8	0	0	0	0	44.7117	121
6	8	0	0	0	0	44.16	122
6	8	0	0	0	0	44.0783	123
6	7	0	0	0	0	44.266	124
6	7	0	0	0	0	40.8674	125
6	7	0	0	0	0	40.934	126
6	7	0	0	0	0	42.0937	127
6	7	0	0	0	0	44.3126	128
6	7	0	0	0	0	43.7044	129
6	7	0	0	0	0	44.3126	130
6	7	0	0	0	0	41.2198	131
6	7	0	0	0	0	44.3126	132
6	7	0	0	0	0	44.3837	133
6	7	0	0	0	0	41.2198	134
6	7	0	0	0	0	44.3126	135
7	7	0	0	0	0	42.0937	136
7	7	0	0	0	0	39.1967	137
7	7	0	0	0	0	41.9674	138
7	7	0	0	0	0	43.1798	139
7	7	0	0	0	0	43.2912	140
7	6	0	0	0	0	41.3193	141
7	6	0	0	0	0	44.1491	142
7	6	0	0	0	0	40.2072	143
7	6	0	0	0	0	44.1956	144
7	6	0	0	0	0	35.723	145
7	6	0	0	0	0	44.1491	146
7	6	0	0	0	0	42.9317	147
7	6	0	0	0	0	41.2117	148
7	6	0	0	0	0	39.2207	149
7	6	0	0	0	0	44.5007	150
7	6	0	0	0	0	44.5007	151
7	6	0	0	0	0	42.5707	152
7	6	0	0	0	0	44.1956	153
7	6	0	0	0	0	40.639	154
7	5	0	0	0	0	37.9026	155
7	5	0	0	0	0	36.3237	156
7	5	0	0	0	0	36.6292	157
7	5	0	0	0	0	36.6292	158
6	5	0	0	0	0	33.9142	159
6	5	0	0	0	0	28.3708	160
6	5	0	0	0	0	32.8248	161
6	5	0	0	0	0	33.9142	162
6	5	0	0	0	0	35.7246	163
6	5	0	0	0	0	35.5135	164
6	5	0	0	0	0	36.6292	165
6	5	0	0	0	0	36.4181	166
6	5	0	0	0	0	33.9142	167
6	5	0	0	0	0	36.6292	168
6	5	0	0	0	0	36.4181	169
6	5	0	0	0	0	33.9142	170
6	5	0	0	0	0	33.9142	171
6	5	0	0	0	0	33.9142	172
6	5	0	0	0	0	35.8097	173
6	5	0	0	0	0	36.018	174
6	5	0	0	0	0	36.3237	175
6	5	0	0	0	0	33.2005	176
6	5	0	0	0	0	36.4181	177
6	5	0	0	0	0	35.8097	178
6	5	0	0	0	0	36.4181	179
6	5	0	0	0	0	36.4181	180
6	5	0	0	0	0	33.2005	181
6	5	0	0	0	0	36.4181	182
6	5	0	0	0	0	31.8312	183
6	4	0	0	0	0	30.243	184
6	4	0	0	0	0	32.7363	185
6	4	0	0	0	0	32.4083	186
6	4	0	0	0	0	28.2164	187
6	4	0	0	0	0	30.1003	188
6	4	0	0	0	0	32.4083	189
6	4	0	0	0	0	32.4307	190
6	4	0	0	0	0	29.3036	191
6	4	0	0	0	0	32.818	192
6	4	0	0	0	0	28.5153	193
5	4	0	0	0	0	27.0869	194
5	4	0	0	0	0	28.7264	195
5	4	0	0	0	0	26.7317	196
5	4	0	0	0	0	27.0869	197
5	4	0	0	0	0	28.5153	198
5	4	0	0	0	0	24.8647	199
5	3	0	0	0	0	21.8859	200
5	3	0	0	0	0	24.8647	201
5	3	0	0	0	0	22.4515	202
5	3	0	0	0	0	22.9388	203
5	3	0	0	0	0	24.6307	204
5	3	0	0	0	0	24.8647	205
5	3	0	0	0	0	23.2311	206
5	3	0	0	0	0	21.0382	207
5	3	0	0	0	0	24.6307	208
5	3	0	0	0	0	24.8647	209
5	3	0	0	0	0	24.5586	210
5	3	0	0	0	0	24.6307	211
5	4	0	0	0	0	23.2311	212
5	4	0	0	0	0	26.4318	213
5	4	0	0	0	0	28.5153	214
5	4	0	0	0	0	26.0729	215
5	4	0	0	0	0	28.4207	216
5	4	0	0	0	0	28.5153	217
5	4	0	0	0	0	28.7264	218
5	4	0	0	0	0	27.8854	219
5	4	0	0	0	0	28.7264	220
5	4	0	0	0	0	28.7264	221
5	4	0	0	0	0	26.4318	222
5	4	0	0	0	0	28.5153	223
5	4	0	0	0	0	28.5153	224
5	4	0	0	0	0	25.6686	225
5	4	0	0	0	0	27.0869	226
5	4	0	0	0	0	22.9388	227
5	4	0	0	0	0	24.6307	228
5	4	0	0	0	0	24.8647	229
5	4	0	0	0	0	22.9388	230
7	4	0	0	0	0	24.6307	231
7	4	0	0	0	0	24.8647	232
7	3	0	0	0	0	29.2509	233
7	3	0	0	0	0	32.6339	234
7	3	0	0	0	0	32.0227	235
7	3	0	0	0	0	32.4359	236
7	3	0	0	0	0	30.2155	237
7	3	0	0	0	0	28.5741	238
6	3	0	0	0	0	26.7942	239
6	3	0	0	0	0	26.4285	240
6	3	0	0	0	0	26.7942	241
6	3	0	0	0	0	28.4925	242
6	3	0	0	0	0	27.2283	243
5	3	0	0	0	0	24.5995	244
6	3	0	0	0	0	28.7493	245
6	3	0	0	0	0	27.4764	246
6	3	0	0	0	0	26.7234	247
6	3	0	0	0	0	24.4328	248
6	3	0	0	0	0	23.0709	249
5	3	0	0	0	0	23.5825	250
5	3	0	0	0	0	22.735	251
5	3	0	0	0	0	24.5995	252
5	3	0	0	0	0	20.4203	253
5	3	0	0	0	0	20.4732	254
4	3	0	0	0	0	14.179	255
4	2	0	0	0	0	12.8214	256
4	2	0	0	0	0	11.5953	257
3	2	0	0	0	0	12.8214	258
3	2	0	0	0	0	10.6553	259
3	2	0	0	0	0	11.5953	260
3	2	0	0	0	0	11.9224	261
3	2	0	0	0	0	12.8214	262
3	2	0	0	0	0	11.3141	263
3	2	0	0	0	0	12.801	264
3	2	0	0	0	0	12.8214	265
3	2	0	0	0	0	10.2021	266
3	2	0	0	0	0	12.8214	267
3	2	0	0	0	0	3.10124	268
3	1	0	0	0	0	8.00794	269
3	1	0	0	0	0	8.9124	270
3	1	0	0	0	0	8.9124	271
3	1	0	0	0	0	8.9124	272
3	1	0	0	0	0	8.00794	273
3	1	0	0	0	0	8.9124	274
3	1	0	0	0	0	7.17648	275
3	1	0	0	0	0	7.90889	276
3	1	0	0	0	0	8.78473	277
3	1	0	0	0	0	8.9124	278
3	1	0	0	0	0	8.78473	279
3	1	0	0	0	0	7.90889	280
3	1	0	0	0	0	8.00794	281
3	1	0	0	0	0	8.78473	282
3	1	0	0	0	0	4.8574	283
3	1	0	0	0	0	4.86454	284
3	1	0	0	0	0	4.8574	285
3	1	0	0	0	0	4.8574	286
3	2	0	0	0	0	4.86454	287
3	2	0	0	0	0	4.8574	288
3	2	0	0	0	0	4.86454	289
3	2	0	0	0	0	12.7693	290
3	2	0	0	0	0	11.5166	291
3	2	0	0	0	0	12.6917	292
3	3	0	0	0	0	12.7693	293
3	3	0	0	0	0	12.7693	294
3	3	0	0	0	0	12.7693	295
3	3	0	0	0	0	12.7693	296
3	3	0	0	0	0	15.2522	297
3	3	0	0	0	0	16.5602	298
3	3	0	0	0	0	16.5461	299
3	3	0	0	0	0	15.3558	300
3	3	0	0	0	0	16.5602	301
3	3	0	0	0	0	15.1142	302
3	3	0	0	0	0	15.1142	303
3	3	0	0	0	0	15.6775	304
3	3	0	0	0	0	9.94503	305
3	3	0	0	0	0	14.969	306
3	3	0	0	0	0	15.596	307
3	3	0	0	0	0	16.6553	308
3	3	0	0	0	0	12.461	309
3	3	0	0	0	0	15.6775	310
3	3	0	0	0	0	15.1142	311
3	3	0	0	0	0	14.8531	312
3	3	0	0	0	0	16.5602	313
3	3	0	0	0	0	13.7945	314
3	3	0	0	0	0	16.6553	315
3	3	0	0	0	0	16.5602	316
3	3	0	0	0	0	16.1105	317
3	3	0	0	0	0	16.6553	318
3	3	0	0	0	0	16.5602	319
3	3	0	0	0	0	16.5602	320
3	3	0	0	0	0	13.9079	321
3	3	0	0	0	0	16.5602	322
3	3	0	0	0	0	16.6553	323
3	4	0	0	0	0	15.6775	324
3	4	0	0	0	0	16.5602	325
3	4	0	0	0	0	20.3562	326
3	4	0	0	0	0	20.7437	327
3	4	0	0	0	0	20.6666	328
3	4	0	0	0	0	20.6666	329
3	4	0	0	0	0	17.3254	330
3	4	0	0	0	0	19.5344	331
3	4	0	0	0	0	18.3281	332
3	4	0	0	0	0	18.5845	333
3	4	0	0	0	0	20.4554	334
3	4	0	0	0	0	18.9837	335
3	4	0	0	0	0	20.6666	336
3	4	0	0	0	0	20.4554	337
3	4	0	0	0	0	18.3441	338
3	4	0	0	0	0	20.4554	339
3	4	0	0	0	0	20.6666	340
3	4	0	0	0	0	19.4513	341
3	4	0	0	0	0	20.6666	342
3	4	0	0	0	0	20.4554	343
3	4	0	0	0	0	18.7987	344
3	4	0	0	0	0	20.6666	345
3	4	0	0	0	0	19.7588	346
3	4	0	0	0	0	18.5845	347
3	4	0	0	0	0	20.4554	348
3	4	0	0	0	0	20.4554	349
3	4	0	0	0	0	19.4513	350
3	4	0	0	0	0	20.6666	351
3	4	0	0	0	0	20.2587	352
3	4	0	0	0	0	18.3441	353
3	4	0	0	0	0	19.236	354
3	4	0	0	0	0	20.4554	355
3	4	0	0	0	0	18.3281	356
3	4	0	0	0	0	20.4554	357
3	4	0	0	0	0	12.4237	358
3	4	0	0	0	0	16.7815	359
3	4	0	0	0	0	16.7815	360
3	4	0	0	0	0	14.9472	361
3	4	0	0	0	0	16.4815	362
3	3	0	0	0	0	16.7815	363
3	3	0	0	0	0	16.5919	364
4	3	0	0	0	0	14.5162	365
4	3	0	0	0	0	20.6035	366
4	3	0	0	0	0	20.5549	367
4	3	0	0	0	0	20.6752	368
4	3	0	0	0	0	20.6035	369
4	3	0	0	0	0	20.6752	370
4	3	0	0	0	0	19.624	371
4	3	0	0	0	0	17.3989	372
4	3	0	0	0	0	20.6035	373
4	3	0	0	0	0	20.6752	374
4	3	0	0	0	0	19.624	375
4	3	0	0	0	0	18.7702	376
4	3	0	0	0	0	16.7184	377
4	3	0	0	0	0	15.8308	378
4	3	0	0	0	0	16.7184	379
4	3	0	0	0	0	12.9491	380
3	3	0	0	0	0	9.88191	381
2	3	0	0	0	0	12.9491	382
2	3	0	0	0	0	10.7106	383
2	3	0	0	0	0	11.9218	384
2	3	0	0	0	0	12.8975	385
2	3	0	0	0	0	11.768	386
2	3	0	0	0	0	11.273	387
2	3	0	0	0	0	10.5243	388
2	3	0	0	0	0	12.9491	389
2	3	0	0	0	0	12.9491	390
2	3	0	0	0	0	11.9218	391
2	3	0	0	0	0	12.8975	392
2	3	0	0	0	0	11.9903	393
2	3	0	0	0	0	12.9491	394
2	3	0	0	0	0	12.9365	395
2	3	0	0	0	0	12.8305	396
2	3	0	0	0	0	11.9218	397
2	3	0	0	0	0	12.9491	398
2	3	0	0	0	0	12.9491	399
2	3	0	0	0	0	11.9218	400
2	3	0	0	0	0	4.52659	401
1	2	0	0	0	0	5.04824	402
1	2	0	0	0	0	4.22981	403
1	2	0	0	0	0	4.22981	404
1	3	0	0	0	0	5.04824	405
1	3	0	0	0	0	4.52659	406
1	3	0	0	0	0	4.22981	407
2	3	0	0	0	0	5.04824	408
2	3	0	0	0	0	4.52659	409
2	3	0	0	0	0	8.21155	410
2	3	0	0	0	0	11.9218	411
2	3	0	0	0	0	12.9491	412
2	3	0	0	0	0	12.8327	413
2	3	0	0	0	0	11.6335	414
2	3	0	0	0	0	9.00774	415
2	3	0	0	0	0	12.9491	416
3	3	0	0	0	0	12.8327	417
3	2	0	0	0	0	8.93255	418
3	3	0	0	0	0	11.9903	419
3	3	0	0	0	0	16.8129	420
3	3	0	0	0	0	16.7184	421
4	3	0	0	0	0	16.7361	422
4	3	0	0	0	0	16.8881	423
4	3	0	0	0	0	16.7184	424
4	3	0	0	0	0	16.8129	425
4	3	0	0	0	0	20.6752	426
4	3	0	0	0	0	16.7401	427
4	2	0	0	0	0	14.7513	428
4	2	0	0	0	0	16.7904	429
4	2	0	0	0	0	14.7513	430
4	2	0	0	0	0	14.9153	431
4	2	0	0	0	0	16.7401	432
4	2	0	0	0	0	16.7348	433
4	2	0	0	0	0	16.7904	434
4	2	0	0	0	0	16.7904	435
4	2	0	0	0	0	16.7401	436
4	2	0	0	0	0	14.9153	437
4	2	0	0	0	0	16.7348	438
4	2	0	0	0	0	14.2984	439
4	2	0	0	0	0	16.7904	440
4	2	0	0	0	0	14.5384	441
4	2	0	0	0	0	16.7904	442
4	2	0	0	0	0	16.7904	443
4	2	0	0	0	0	16.7904	444
4	2	0	0	0	0	16.7401	445
4	2	0	0	0	0	14.5384	446
4	2	0	0	0	0	16.102	447
4	2	0	0	0	0	14.9153	448
4	2	0	0	0	0	16.7904	449
4	2	0	0	0	0	16.7401	450
4	2	0	0	0	0	14.7513	451
4	2	0	0	0	0	16.7401	452
4	2	0	0	0	0	16.7904	453
4	2	0	0	0	0	16.8686	454
4	2	0	0	0	0	16.102	455
4	2	0	0	0	0	16.8686	456
4	2	0	0	0	0	14.9153	457
4	2	0	0	0	0	14.3916	458
4	2	0	0	0	0	16.7904	459
4	2	0	0	0	0	16.7401	460
4	2	0	0	0	0	16.7904	461
4	2	0	0	0	0	16.7401	462
4	2	0	0	0	0	16.7904	463
4	2	0	0	0	0	16.7401	464
4	2	0	0	0	0	16.5309	465
4	2	0	0	0	0	16.102	466
4	2	0	0	0	0	14.2963	467
4	2	0	0	0	0	16.7904	468
4	2	0	0	0	0	14.3916	469
4	2	0	0	0	0	16.8686	470
4	2	0	0	0	0	16.7904	471
4	2	0	0	0	0	13.1458	472
4	2	0	0	0	0	15.4997	473
4	3	0	0	0	0	12.7795	474
4	2	0	0	0	0	16.7083	475
4	2	0	0	0	0	14.346	476
4	2	0	0	0	0	14.3558	477
4	2	0	0	0	0	15.762	478
4	2	0	0	0	0	16.6648	479
4	2	0	0	0	0	16.6648	480
4	2	0	0	0	0	4.37212	481
4	2	0	0	0	0	15.1052	482
4	2	0	0	0	0	15.0737	483
4	2	0	0	0	0	16.7083	484
4	2	0	0	0	0	15.762	485
4	2	0	0	0	0	15.762	486
4	2	0	0	0	0	13.2273	487
4	2	0	0	0	0	15.4127	488
4	2	0	0	0	0	16.6648	489
4	2	0	0	0	0	16.7083	490
4	2	0	0	0	0	16.7083	491
4	2	0	0	0	0	13.286	492
4	2	0	0	0	0	16.7083	493
4	2	0	0	0	0	16.6923	494
4	3	0	0	0	0	15.098	495
4	3	0	0	0	0	19.2932	496
4	3	0	0	0	0	20.5497	497
