unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
37	42	0	0	0	0	183.433	1
38	42	0	0	0	0	183.938	2
38	41	0	0	0	0	164.903	3
38	41	0	0	0	0	182.563	4
38	41	0	0	0	0	164.65	5
37	41	0	0	0	0	180.549	6
38	42	0	0	0	0	164.823	7
38	42	0	0	0	0	183.479	8
38	42	0	0	0	0	164.535	9
38	42	0	0	0	0	174.582	10
38	42	0	0	0	0	196.718	11
37	42	0	0	0	0	194.185	12
37	43	0	0	0	0	172.507	13
36	42	0	0	0	0	190.814	14
38	42	0	0	0	0	173.943	15
38	42	0	0	0	0	194.759	16
38	43	0	0	0	0	195.356	17
38	43	0	0	0	0	192.327	18
36	43	0	0	0	0	189.974	19
37	44	0	0	0	0	171.851	20
37	44	0	0	0	0	172.289	21
38	44	0	0	0	0	171.938	22
37	43	0	0	0	0	193.092	23
37	42	0	0	0	0	166.877	24
36	41	0	0	0	0	174.346	25
36	41	0	0	0	0	182.004	26
37	40	0	0	0	0	160.326	27
37	39	0	0	0	0	171.637	28
37	40	0	0	0	0	157.878	29
37	39	0	0	0	0	157.984	30
38	39	0	0	0	0	158.141	31
38	39	0	0	0	0	157.796	32
38	38	0	0	0	0	158.419	33
38	38	0	0	0	0	157.985	34
38	38	0	0	0	0	181.078	35
38	38	0	0	0	0	180.201	36
38	38	0	0	0	0	178.888	37
38	36	0	0	0	0	164.67	38
38	36	0	0	0	0	165.64	39
39	36	0	0	0	0	178.82	40
38	36	0	0	0	0	181.315	41
38	36	0	0	0	0	182.963	42
38	36	0	0	0	0	183.407	43
38	38	0	0	0	0	165.22	44
39	38	0	0	0	0	156.582	45
39	38	0	0	0	0	160.326	46
39	38	0	0	0	0	178.658	47
40	38	0	0	0	0	159.887	48
40	40	0	0	0	0	160.006	49
40	39	0	0	0	0	173.981	50
39	38	0	0	0	0	162.466	51
39	38	0	0	0	0	162.406	52
40	38	0	0	0	0	164.672	53
39	36	0	0	0	0	186.069	54
39	36	0	0	0	0	167.374	55
39	36	0	0	0	0	185.42	56
39	36	0	0	0	0	166.964	57
39	36	0	0	0	0	160.148	58
39	33	0	0	0	0	176.064	59
40	33	0	0	0	0	160.226	60
40	32	0	0	0	0	176.697	61
40	33	0	0	0	0	180.683	62
40	33	0	0	0	0	157.45	63
39	33	0	0	0	0	155.532	64
38	33	0	0	0	0	155.413	65
38	33	0	0	0	0	175.532	66
38	33	0	0	0	0	149.013	67
38	32	0	0	0	0	164.169	68
39	31	0	0	0	0	148.388	69
39	30	0	0	0	0	148.748	70
38	30	0	0	0	0	164.74	71
39	32	0	0	0	0	139.16	72
39	32	0	0	0	0	157.169	73
39	31	0	0	0	0	155.18	74
39	32	0	0	0	0	156.251	75
39	32	0	0	0	0	141.358	76
