unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
5	4	0	0	0	0	nan	13
5	4	0	0	0	0	14.1006	14
7	6	0	0	0	0	16.1274	15
7	6	0	0	0	0	23.0159	16
7	6	0	0	0	0	23.0037	17
7	6	0	0	0	0	23.0037	18
7	6	0	0	0	0	23.0037	19
9	9	0	0	0	0	22.9333	20
9	9	0	0	0	0	22.9886	21
9	9	0	0	0	0	34.5271	22
9	9	0	0	0	0	34.9266	23
9	9	0	0	0	0	34.5578	24
9	13	0	0	0	0	39.2392	25
9	13	0	0	0	0	43.8944	26
9	13	0	0	0	0	44.0533	27
9	13	0	0	0	0	43.7217	28
9	13	0	0	0	0	43.8655	29
9	13	0	0	0	0	49.353	30
9	13	0	0	0	0	41.5944	31
9	13	0	0	0	0	43.7497	32
9	13	0	0	0	0	43.8655	33
9	13	0	0	0	0	48.4005	34
9	13	0	0	0	0	49.0894	35
9	13	0	0	0	0	44.0763	36
9	13	0	0	0	0	44.0113	37
17	19	0	0	0	0	49.585	38
17	19	0	0	0	0	49.6302	39
19	21	0	0	0	0	49.269	40
19	22	0	0	0	0	49.0013	41
19	22	0	0	0	0	49.3128	42
20	24	0	0	0	0	49.6302	43
20	25	0	0	0	0	94.8243	44
20	25	0	0	0	0	108.466	45
23	25	0	0	0	0	108.636	46
23	25	0	0	0	0	105.867	47
23	25	0	0	0	0	104.219	48
24	26	0	0	0	0	115.965	49
26	27	0	0	0	0	104.219	50
28	27	0	0	0	0	109.233	51
28	27	0	0	0	0	133.034	52
30	27	0	0	0	0	120.488	53
31	28	0	0	0	0	120.11	54
31	28	0	0	0	0	143.936	55
31	29	0	0	0	0	143.558	56
31	29	0	0	0	0	144.625	57
31	31	0	0	0	0	132.345	58
