unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
40	45	0	0	0	0	277.455	1
40	45	0	0	0	0	279.699	2
41	45	0	0	0	0	277.749	3
41	45	0	0	0	0	280.208	4
41	48	0	0	0	0	278.513	5
40	48	0	0	0	0	280.327	6
42	48	0	0	0	0	274.633	7
43	47	0	0	0	0	282.068	8
43	48	0	0	0	0	273.532	9
43	48	0	0	0	0	304.707	10
42	48	0	0	0	0	309.459	11
42	50	0	0	0	0	304.753	12
42	51	0	0	0	0	312.059	13
42	51	0	0	0	0	311.794	14
44	50	0	0	0	0	307.592	15
43	51	0	0	0	0	320.261	16
44	51	0	0	0	0	322.504	17
44	52	0	0	0	0	316.852	18
44	52	0	0	0	0	321.024	19
45	52	0	0	0	0	311.295	20
44	51	0	0	0	0	309.657	21
44	51	0	0	0	0	312.165	22
43	51	0	0	0	0	320.816	23
43	51	0	0	0	0	317.83	24
43	51	0	0	0	0	297.588	25
44	50	0	0	0	0	304.42	26
43	50	0	0	0	0	309.432	27
43	50	0	0	0	0	302.783	28
43	49	0	0	0	0	287.589	29
43	49	0	0	0	0	287.962	30
41	49	0	0	0	0	284.295	31
41	49	0	0	0	0	289.606	32
40	49	0	0	0	0	288.808	33
40	49	0	0	0	0	288.342	34
40	46	0	0	0	0	282.962	35
39	46	0	0	0	0	285.542	36
39	46	0	0	0	0	283.397	37
40	47	0	0	0	0	285.776	38
40	47	0	0	0	0	284.09	39
40	47	0	0	0	0	293.705	40
40	47	0	0	0	0	299.105	41
40	47	0	0	0	0	296.33	42
40	47	0	0	0	0	298.858	43
40	47	0	0	0	0	291.761	44
40	47	0	0	0	0	261.967	45
40	48	0	0	0	0	264.389	46
39	48	0	0	0	0	267.074	47
37	47	0	0	0	0	265.242	48
38	48	0	0	0	0	261.633	49
37	45	0	0	0	0	264.95	50
37	45	0	0	0	0	268.367	51
37	46	0	0	0	0	269.018	52
37	46	0	0	0	0	281.479	53
37	46	0	0	0	0	284.984	54
37	46	0	0	0	0	278.093	55
38	46	0	0	0	0	284.577	56
38	46	0	0	0	0	280.649	57
38	46	0	0	0	0	277.415	58
38	44	0	0	0	0	279.353	59
40	44	0	0	0	0	271.532	60
39	43	0	0	0	0	275.207	61
39	43	0	0	0	0	278.673	62
39	43	0	0	0	0	276.75	63
39	43	0	0	0	0	272.3	64
39	44	0	0	0	0	275.74	65
39	43	0	0	0	0	277.613	66
39	43	0	0	0	0	271.2	67
39	42	0	0	0	0	273.201	68
39	43	0	0	0	0	272.303	69
41	43	0	0	0	0	265.403	70
42	45	0	0	0	0	274.101	71
42	45	0	0	0	0	257.08	72
42	44	0	0	0	0	269.016	73
43	44	0	0	0	0	280.581	74
43	44	0	0	0	0	275.807	75
44	43	0	0	0	0	276.521	76
44	43	0	0	0	0	279.34	77
45	43	0	0	0	0	267.355	78
45	44	0	0	0	0	270.322	79
43	43	0	0	0	0	275.872	80
42	42	0	0	0	0	278.166	81
42	42	0	0	0	0	280.967	82
42	42	0	0	0	0	278.243	83
44	44	0	0	0	0	281.3	84
44	44	0	0	0	0	300.901	85
46	45	0	0	0	0	298.485	86
46	45	0	0	0	0	306.161	87
46	44	0	0	0	0	306.037	88
47	45	0	0	0	0	305.389	89
48	46	0	0	0	0	312.944	90
47	47	0	0	0	0	320.053	91
48	47	0	0	0	0	319.384	92
48	47	0	0	0	0	317.353	93
48	48	0	0	0	0	295.83	94
47	47	0	0	0	0	292.965	95
47	47	0	0	0	0	290.377	96
45	45	0	0	0	0	290.981	97
45	45	0	0	0	0	291.561	98
44	45	0	0	0	0	287.474	99
43	45	0	0	0	0	295.839	100
42	45	0	0	0	0	296.118	101
42	46	0	0	0	0	294.147	102
43	48	0	0	0	0	302.652	103
43	49	0	0	0	0	294.482	104
44	52	0	0	0	0	291.97	105
44	52	0	0	0	0	289.548	106
45	50	0	0	0	0	290.337	107
46	50	0	0	0	0	320.713	108
46	50	0	0	0	0	321.653	109
46	50	0	0	0	0	323.829	110
46	50	0	0	0	0	326.108	111
46	50	0	0	0	0	319.471	112
46	49	0	0	0	0	310.374	113
47	50	0	0	0	0	311.796	114
46	50	0	0	0	0	312.736	115
47	50	0	0	0	0	312.61	116
46	50	0	0	0	0	312.223	117
46	50	0	0	0	0	312.29	118
46	50	0	0	0	0	311.472	119
46	50	0	0	0	0	327.255	120
46	50	0	0	0	0	322.974	121
46	50	0	0	0	0	308.503	122
46	49	0	0	0	0	309.599	123
44	49	0	0	0	0	313.187	124
44	49	0	0	0	0	313.298	125
45	49	0	0	0	0	312.614	126
45	49	0	0	0	0	317.708	127
45	49	0	0	0	0	317.504	128
45	51	0	0	0	0	313.761	129
45	52	0	0	0	0	317.49	130
45	51	0	0	0	0	323.483	131
45	50	0	0	0	0	320.045	132
45	50	0	0	0	0	320.487	133
45	49	0	0	0	0	324.658	134
45	49	0	0	0	0	319.944	135
45	49	0	0	0	0	316.993	136
45	50	0	0	0	0	296.46	137
44	50	0	0	0	0	308.607	138
44	50	0	0	0	0	315.83	139
45	49	0	0	0	0	317.447	140
45	49	0	0	0	0	321.382	141
45	49	0	0	0	0	315.14	142
45	49	0	0	0	0	311.68	143
46	48	0	0	0	0	311.559	144
44	48	0	0	0	0	300.965	145
46	48	0	0	0	0	304.262	146
46	48	0	0	0	0	303.755	147
46	48	0	0	0	0	314.277	148
46	48	0	0	0	0	314.669	149
46	48	0	0	0	0	310.33	150
48	48	0	0	0	0	304.81	151
48	48	0	0	0	0	320.375	152
48	48	0	0	0	0	317.667	153
50	48	0	0	0	0	313.977	154
50	45	0	0	0	0	318.363	155
49	45	0	0	0	0	308.895	156
49	45	0	0	0	0	308.221	157
48	44	0	0	0	0	308.657	158
47	44	0	0	0	0	300.29	159
47	43	0	0	0	0	251.62	160
47	43	0	0	0	0	302.12	161
47	43	0	0	0	0	303.118	162
49	41	0	0	0	0	276.727	163
50	40	0	0	0	0	274.759	164
50	42	0	0	0	0	268.973	165
47	41	0	0	0	0	268.44	166
47	40	0	0	0	0	284.086	167
48	41	0	0	0	0	282.002	168
48	40	0	0	0	0	282.348	169
48	39	0	0	0	0	284.569	170
48	39	0	0	0	0	294.266	171
48	39	0	0	0	0	291.911	172
48	39	0	0	0	0	294.319	173
48	39	0	0	0	0	290.055	174
48	40	0	0	0	0	291.583	175
47	41	0	0	0	0	295.697	176
47	41	0	0	0	0	293.046	177
47	41	0	0	0	0	292.883	178
46	45	0	0	0	0	294.919	179
46	45	0	0	0	0	295.351	180
46	45	0	0	0	0	306.18	181
46	46	0	0	0	0	313.245	182
46	46	0	0	0	0	313.166	183
46	46	0	0	0	0	314.953	184
46	46	0	0	0	0	308.121	185
45	46	0	0	0	0	307.68	186
45	46	0	0	0	0	299.947	187
45	46	0	0	0	0	309.398	188
45	44	0	0	0	0	300.947	189
46	45	0	0	0	0	305.831	190
46	46	0	0	0	0	313.104	191
48	47	0	0	0	0	312.529	192
49	47	0	0	0	0	316.589	193
50	46	0	0	0	0	317.222	194
50	47	0	0	0	0	327.64	195
50	47	0	0	0	0	332.954	196
50	47	0	0	0	0	330.183	197
51	47	0	0	0	0	331.361	198
51	47	0	0	0	0	324.052	199
50	45	0	0	0	0	324.805	200
50	45	0	0	0	0	323.688	201
51	45	0	0	0	0	318.331	202
51	45	0	0	0	0	331.592	203
51	45	0	0	0	0	323.519	204
51	45	0	0	0	0	324.922	205
52	47	0	0	0	0	322.095	206
52	48	0	0	0	0	315.258	207
52	49	0	0	0	0	336.692	208
51	50	0	0	0	0	334.668	209
50	50	0	0	0	0	334.87	210
50	50	0	0	0	0	342.364	211
50	50	0	0	0	0	336.611	212
49	49	0	0	0	0	338.482	213
49	49	0	0	0	0	333.925	214
49	49	0	0	0	0	334.276	215
51	49	0	0	0	0	329.391	216
52	49	0	0	0	0	340.431	217
53	50	0	0	0	0	315.389	218
54	51	0	0	0	0	313.423	219
53	50	0	0	0	0	310.861	220
50	50	0	0	0	0	315.172	221
50	49	0	0	0	0	341.956	222
50	50	0	0	0	0	334.513	223
50	50	0	0	0	0	333.959	224
49	50	0	0	0	0	335.513	225
50	51	0	0	0	0	330.251	226
49	51	0	0	0	0	333.513	227
50	52	0	0	0	0	329.788	228
49	52	0	0	0	0	329.316	229
49	51	0	0	0	0	333.563	230
49	51	0	0	0	0	330.808	231
50	51	0	0	0	0	323.208	232
50	50	0	0	0	0	327.772	233
50	49	0	0	0	0	319.855	234
46	48	0	0	0	0	320.565	235
47	48	0	0	0	0	308.273	236
46	48	0	0	0	0	311.858	237
46	48	0	0	0	0	319.847	238
46	48	0	0	0	0	313.376	239
46	48	0	0	0	0	314.118	240
46	48	0	0	0	0	318.384	241
47	47	0	0	0	0	314.198	242
47	47	0	0	0	0	312.47	243
48	47	0	0	0	0	312.118	244
48	46	0	0	0	0	319.639	245
48	46	0	0	0	0	318.111	246
48	46	0	0	0	0	318.813	247
49	46	0	0	0	0	315.529	248
49	47	0	0	0	0	317.415	249
50	48	0	0	0	0	327.092	250
50	48	0	0	0	0	337.578	251
50	48	0	0	0	0	329.538	252
51	48	0	0	0	0	317.559	253
50	46	0	0	0	0	314.531	254
50	45	0	0	0	0	310.208	255
50	42	0	0	0	0	302.913	256
49	42	0	0	0	0	302.334	257
50	42	0	0	0	0	301.834	258
49	42	0	0	0	0	284.126	259
49	42	0	0	0	0	307.694	260
49	43	0	0	0	0	303.862	261
49	46	0	0	0	0	312.493	262
49	47	0	0	0	0	327.885	263
49	47	0	0	0	0	319.06	264
49	46	0	0	0	0	316.616	265
49	45	0	0	0	0	316.381	266
48	45	0	0	0	0	316.625	267
48	45	0	0	0	0	285.42	268
49	45	0	0	0	0	319.251	269
50	46	0	0	0	0	298.383	270
49	45	0	0	0	0	299.011	271
48	45	0	0	0	0	291.999	272
46	44	0	0	0	0	299.839	273
46	45	0	0	0	0	299.246	274
45	45	0	0	0	0	300.919	275
45	44	0	0	0	0	300.191	276
44	45	0	0	0	0	299.607	277
44	45	0	0	0	0	301.268	278
45	47	0	0	0	0	288.631	279
46	45	0	0	0	0	303.966	280
46	45	0	0	0	0	312.69	281
49	45	0	0	0	0	306.483	282
49	46	0	0	0	0	300.844	283
50	47	0	0	0	0	301.406	284
50	47	0	0	0	0	302.54	285
50	47	0	0	0	0	311.46	286
50	47	0	0	0	0	311.285	287
50	46	0	0	0	0	312.879	288
50	46	0	0	0	0	314.176	289
50	46	0	0	0	0	317.318	290
48	45	0	0	0	0	310.529	291
48	45	0	0	0	0	312.716	292
46	45	0	0	0	0	301.767	293
47	44	0	0	0	0	304.078	294
48	44	0	0	0	0	304.291	295
48	44	0	0	0	0	299.048	296
47	44	0	0	0	0	309.412	297
47	44	0	0	0	0	305.225	298
48	45	0	0	0	0	307.058	299
48	45	0	0	0	0	309.111	300
47	45	0	0	0	0	299.356	301
46	45	0	0	0	0	310.439	302
46	45	0	0	0	0	311.716	303
47	45	0	0	0	0	301.056	304
45	45	0	0	0	0	297.165	305
45	46	0	0	0	0	298.447	306
44	45	0	0	0	0	298.734	307
44	45	0	0	0	0	302.493	308
44	46	0	0	0	0	301.83	309
45	47	0	0	0	0	302.82	310
45	47	0	0	0	0	307.946	311
45	48	0	0	0	0	306.682	312
43	48	0	0	0	0	303.457	313
43	48	0	0	0	0	309.985	314
44	48	0	0	0	0	306.711	315
44	47	0	0	0	0	305.88	316
44	47	0	0	0	0	299.851	317
45	47	0	0	0	0	303.217	318
44	45	0	0	0	0	290.016	319
44	46	0	0	0	0	292.558	320
42	45	0	0	0	0	297.13	321
42	45	0	0	0	0	295.316	322
42	46	0	0	0	0	293.883	323
42	46	0	0	0	0	294.809	324
42	46	0	0	0	0	292.425	325
42	45	0	0	0	0	267.213	326
41	43	0	0	0	0	263.934	327
43	45	0	0	0	0	265.282	328
43	45	0	0	0	0	263.732	329
43	40	0	0	0	0	280.669	330
42	40	0	0	0	0	270.965	331
43	40	0	0	0	0	273.482	332
45	41	0	0	0	0	280.317	333
46	41	0	0	0	0	290.795	334
47	42	0	0	0	0	290.601	335
47	43	0	0	0	0	295.485	336
47	43	0	0	0	0	305.559	337
47	43	0	0	0	0	307.514	338
47	43	0	0	0	0	295.882	339
46	42	0	0	0	0	293.268	340
45	42	0	0	0	0	287.828	341
45	41	0	0	0	0	234.918	342
44	40	0	0	0	0	266.954	343
43	38	0	0	0	0	269.044	344
42	38	0	0	0	0	268.189	345
42	38	0	0	0	0	263.752	346
42	38	0	0	0	0	262.779	347
42	39	0	0	0	0	265.777	348
