unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
57	67	0	0	0	0	406.776	1
58	67	0	0	0	0	412.457	2
58	67	0	0	0	0	401.661	3
58	67	0	0	0	0	406.136	4
59	68	0	0	0	0	406.144	5
58	68	0	0	0	0	412.066	6
57	68	0	0	0	0	402.35	7
56	67	0	0	0	0	402.455	8
56	71	0	0	0	0	406.052	9
54	70	0	0	0	0	420.21	10
54	70	0	0	0	0	421.861	11
53	69	0	0	0	0	416.704	12
53	70	0	0	0	0	420.261	13
53	71	0	0	0	0	427.556	14
54	70	0	0	0	0	419.375	15
55	71	0	0	0	0	430.373	16
55	71	0	0	0	0	428.402	17
55	71	0	0	0	0	431.16	18
54	71	0	0	0	0	431.097	19
55	71	0	0	0	0	412.961	20
54	72	0	0	0	0	411.375	21
53	71	0	0	0	0	412.372	22
53	70	0	0	0	0	408.986	23
54	70	0	0	0	0	408.217	24
53	68	0	0	0	0	390.875	25
53	67	0	0	0	0	400.99	26
53	67	0	0	0	0	406.642	27
53	67	0	0	0	0	404.814	28
54	67	0	0	0	0	381.342	29
54	66	0	0	0	0	379.368	30
54	67	0	0	0	0	380.289	31
54	66	0	0	0	0	374.741	32
53	65	0	0	0	0	380.214	33
52	66	0	0	0	0	379.474	34
52	66	0	0	0	0	396.678	35
52	64	0	0	0	0	380.331	36
51	62	0	0	0	0	384.145	37
50	62	0	0	0	0	376.285	38
50	62	0	0	0	0	375.725	39
52	62	0	0	0	0	384.169	40
52	63	0	0	0	0	383.614	41
51	62	0	0	0	0	379.031	42
52	61	0	0	0	0	379.453	43
52	60	0	0	0	0	368.965	44
50	58	0	0	0	0	359.547	45
50	59	0	0	0	0	354.879	46
50	58	0	0	0	0	354.876	47
50	58	0	0	0	0	356.568	48
49	60	0	0	0	0	354.137	49
49	59	0	0	0	0	362.063	50
50	59	0	0	0	0	356.612	51
50	58	0	0	0	0	359.222	52
50	59	0	0	0	0	370.468	53
50	59	0	0	0	0	373.634	54
50	59	0	0	0	0	369.931	55
50	59	0	0	0	0	372.26	56
49	59	0	0	0	0	364.403	57
49	59	0	0	0	0	368.086	58
50	60	0	0	0	0	369.386	59
51	62	0	0	0	0	379.527	60
50	62	0	0	0	0	376.68	61
49	61	0	0	0	0	369.397	62
50	61	0	0	0	0	375.69	63
50	61	0	0	0	0	368.877	64
50	60	0	0	0	0	367.72	65
50	59	0	0	0	0	372.176	66
50	59	0	0	0	0	342.817	67
50	59	0	0	0	0	340.004	68
51	59	0	0	0	0	342.894	69
52	59	0	0	0	0	336	70
51	59	0	0	0	0	342.048	71
54	61	0	0	0	0	329.381	72
54	58	0	0	0	0	350.029	73
56	58	0	0	0	0	350.407	74
56	58	0	0	0	0	353.724	75
56	58	0	0	0	0	345.638	76
56	57	0	0	0	0	348.995	77
54	57	0	0	0	0	333.762	78
55	60	0	0	0	0	341.999	79
54	59	0	0	0	0	358.204	80
54	59	0	0	0	0	367.511	81
54	59	0	0	0	0	380.577	82
53	58	0	0	0	0	381.769	83
53	60	0	0	0	0	371.064	84
51	60	0	0	0	0	382.919	85
52	60	0	0	0	0	381.911	86
53	61	0	0	0	0	378.931	87
53	63	0	0	0	0	389.163	88
53	64	0	0	0	0	396.775	89
53	65	0	0	0	0	390.727	90
53	64	0	0	0	0	393.723	91
52	64	0	0	0	0	389.414	92
51	64	0	0	0	0	375.561	93
51	63	0	0	0	0	365.03	94
50	60	0	0	0	0	359.02	95
50	60	0	0	0	0	361.107	96
49	60	0	0	0	0	359.954	97
50	59	0	0	0	0	359.583	98
50	59	0	0	0	0	361.666	99
49	58	0	0	0	0	365.142	100
49	59	0	0	0	0	361.727	101
49	57	0	0	0	0	363.201	102
49	56	0	0	0	0	363.294	103
49	57	0	0	0	0	353.597	104
49	57	0	0	0	0	348.267	105
49	59	0	0	0	0	348.835	106
48	59	0	0	0	0	351.165	107
47	58	0	0	0	0	355.311	108
46	58	0	0	0	0	355.112	109
46	58	0	0	0	0	350.857	110
45	58	0	0	0	0	350.372	111
46	59	0	0	0	0	346.08	112
45	58	0	0	0	0	337.044	113
45	58	0	0	0	0	337.685	114
45	58	0	0	0	0	340.769	115
45	58	0	0	0	0	341.243	116
47	56	0	0	0	0	340.526	117
47	57	0	0	0	0	340.928	118
46	58	0	0	0	0	335.367	119
46	58	0	0	0	0	348.97	120
45	58	0	0	0	0	350.924	121
44	57	0	0	0	0	336.585	122
44	58	0	0	0	0	321.318	123
42	58	0	0	0	0	336.234	124
42	57	0	0	0	0	336.754	125
43	56	0	0	0	0	334.384	126
45	57	0	0	0	0	348.759	127
46	57	0	0	0	0	338.241	128
46	56	0	0	0	0	338.917	129
45	56	0	0	0	0	342.589	130
45	56	0	0	0	0	344.386	131
45	57	0	0	0	0	342.959	132
44	57	0	0	0	0	337.656	133
43	56	0	0	0	0	330.431	134
42	55	0	0	0	0	329.531	135
43	53	0	0	0	0	325.197	136
43	55	0	0	0	0	295.726	137
43	55	0	0	0	0	322.737	138
43	55	0	0	0	0	320.044	139
45	52	0	0	0	0	319.844	140
45	52	0	0	0	0	327.758	141
45	55	0	0	0	0	330.38	142
45	56	0	0	0	0	339.881	143
47	56	0	0	0	0	336.533	144
47	56	0	0	0	0	333.366	145
47	57	0	0	0	0	342.922	146
46	57	0	0	0	0	337.748	147
46	57	0	0	0	0	347.885	148
46	56	0	0	0	0	340.999	149
46	56	0	0	0	0	337.54	150
47	56	0	0	0	0	331.733	151
48	56	0	0	0	0	348.45	152
48	56	0	0	0	0	344.19	153
49	56	0	0	0	0	356.298	154
49	56	0	0	0	0	354.329	155
49	56	0	0	0	0	352.037	156
49	55	0	0	0	0	353.669	157
49	56	0	0	0	0	354.065	158
49	55	0	0	0	0	347.363	159
50	54	0	0	0	0	299.715	160
50	54	0	0	0	0	355.244	161
50	54	0	0	0	0	355.894	162
51	54	0	0	0	0	335.549	163
52	54	0	0	0	0	332.932	164
51	53	0	0	0	0	324.347	165
51	53	0	0	0	0	320.639	166
50	52	0	0	0	0	336.687	167
51	52	0	0	0	0	333.756	168
50	52	0	0	0	0	332.647	169
49	51	0	0	0	0	330.772	170
49	51	0	0	0	0	337.012	171
49	50	0	0	0	0	332.422	172
48	50	0	0	0	0	325.557	173
47	50	0	0	0	0	322.626	174
47	51	0	0	0	0	325.723	175
47	51	0	0	0	0	336.993	176
48	51	0	0	0	0	302.344	177
47	48	0	0	0	0	302.427	178
48	49	0	0	0	0	301.025	179
46	49	0	0	0	0	302.786	180
46	49	0	0	0	0	322.723	181
46	48	0	0	0	0	318.947	182
46	48	0	0	0	0	307.394	183
46	45	0	0	0	0	316.286	184
46	45	0	0	0	0	310.891	185
46	45	0	0	0	0	301.664	186
45	44	0	0	0	0	301.697	187
46	44	0	0	0	0	300.977	188
50	46	0	0	0	0	306.954	189
51	47	0	0	0	0	320.041	190
47	47	0	0	0	0	322.72	191
49	47	0	0	0	0	327.478	192
49	47	0	0	0	0	317.749	193
48	45	0	0	0	0	324.85	194
48	45	0	0	0	0	318.418	195
48	45	0	0	0	0	322.549	196
49	47	0	0	0	0	323.165	197
49	47	0	0	0	0	324.584	198
49	47	0	0	0	0	317.924	199
50	46	0	0	0	0	321.193	200
50	46	0	0	0	0	317.378	201
49	46	0	0	0	0	313.922	202
49	46	0	0	0	0	326.901	203
49	46	0	0	0	0	310.964	204
47	44	0	0	0	0	310.463	205
47	44	0	0	0	0	314.717	206
48	44	0	0	0	0	309.632	207
48	44	0	0	0	0	304.37	208
46	43	0	0	0	0	299.362	209
46	41	0	0	0	0	293.185	210
46	42	0	0	0	0	296.512	211
46	42	0	0	0	0	306.821	212
46	42	0	0	0	0	300.796	213
46	42	0	0	0	0	300.47	214
46	42	0	0	0	0	302.149	215
46	43	0	0	0	0	294.746	216
45	43	0	0	0	0	291.187	217
45	42	0	0	0	0	293.107	218
45	42	0	0	0	0	292.7	219
44	42	0	0	0	0	290.817	220
45	42	0	0	0	0	294.217	221
45	42	0	0	0	0	298.185	222
45	43	0	0	0	0	281.718	223
45	42	0	0	0	0	281.509	224
43	42	0	0	0	0	290.126	225
44	42	0	0	0	0	292.221	226
44	42	0	0	0	0	273.633	227
44	42	0	0	0	0	268.465	228
44	43	0	0	0	0	265.997	229
44	40	0	0	0	0	265.258	230
44	40	0	0	0	0	267.069	231
43	40	0	0	0	0	268.39	232
45	39	0	0	0	0	271.544	233
45	39	0	0	0	0	282.518	234
44	40	0	0	0	0	274.412	235
44	40	0	0	0	0	280.339	236
43	40	0	0	0	0	283.997	237
43	40	0	0	0	0	274.213	238
43	40	0	0	0	0	269.258	239
43	39	0	0	0	0	263.322	240
42	37	0	0	0	0	266.326	241
42	38	0	0	0	0	267.402	242
43	40	0	0	0	0	266.739	243
44	41	0	0	0	0	266.366	244
45	41	0	0	0	0	289.476	245
45	41	0	0	0	0	291.505	246
46	41	0	0	0	0	292.906	247
50	45	0	0	0	0	293.773	248
49	45	0	0	0	0	289.557	249
49	45	0	0	0	0	317.717	250
49	45	0	0	0	0	322.399	251
51	44	0	0	0	0	309.843	252
51	45	0	0	0	0	323.901	253
51	45	0	0	0	0	321.395	254
51	45	0	0	0	0	328.2	255
51	45	0	0	0	0	321.622	256
51	43	0	0	0	0	324.453	257
52	43	0	0	0	0	320.116	258
52	43	0	0	0	0	298	259
53	44	0	0	0	0	325.5	260
52	45	0	0	0	0	327.995	261
53	46	0	0	0	0	327.097	262
