unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
97	84	0	0	0	0	413.068	1
97	84	0	0	0	0	409.563	2
98	84	0	0	0	0	378.065	3
98	84	0	0	0	0	377.541	4
99	84	0	0	0	0	380.482	5
99	84	0	0	0	0	383.561	6
100	83	0	0	0	0	366.311	7
101	83	0	0	0	0	406.626	8
101	83	0	0	0	0	382.943	9
101	84	0	0	0	0	371.552	10
102	84	0	0	0	0	407.018	11
102	84	0	0	0	0	407.766	12
102	84	0	0	0	0	376.379	13
102	84	0	0	0	0	390.703	14
102	84	0	0	0	0	382.445	15
102	84	0	0	0	0	386.654	16
102	82	0	0	0	0	381.071	17
99	80	0	0	0	0	376.306	18
99	80	0	0	0	0	359.436	19
99	79	0	0	0	0	384.362	20
98	78	0	0	0	0	381.776	21
101	83	0	0	0	0	381.57	22
101	83	0	0	0	0	392.89	23
102	84	0	0	0	0	378.712	24
102	84	0	0	0	0	404.227	25
102	84	0	0	0	0	387.087	26
104	84	0	0	0	0	389.785	27
105	84	0	0	0	0	411.385	28
106	85	0	0	0	0	359.775	29
105	84	0	0	0	0	356.862	30
103	82	0	0	0	0	345.45	31
102	82	0	0	0	0	339.339	32
102	83	0	0	0	0	364.937	33
103	86	0	0	0	0	348.616	34
100	84	0	0	0	0	403.98	35
102	86	0	0	0	0	385.261	36
102	86	0	0	0	0	392.249	37
100	84	0	0	0	0	376.869	38
98	85	0	0	0	0	351.165	39
95	84	0	0	0	0	367.529	40
90	85	0	0	0	0	392.148	41
90	85	0	0	0	0	336.881	42
82	76	0	0	0	0	329.355	43
82	76	0	0	0	0	300.423	44
77	72	0	0	0	0	286.877	45
80	74	0	0	0	0	277.395	46
79	74	0	0	0	0	312.455	47
79	74	0	0	0	0	265.704	48
79	74	0	0	0	0	273.412	49
78	70	0	0	0	0	308.833	50
78	70	0	0	0	0	277.922	51
79	71	0	0	0	0	292.464	52
78	71	0	0	0	0	301.719	53
78	71	0	0	0	0	317.486	54
78	71	0	0	0	0	301.483	55
78	70	0	0	0	0	315.998	56
78	72	0	0	0	0	299.258	57
78	72	0	0	0	0	312.153	58
79	72	0	0	0	0	313.542	59
82	74	0	0	0	0	288.63	60
82	74	0	0	0	0	347.558	61
83	75	0	0	0	0	330.129	62
84	75	0	0	0	0	285.24	63
81	69	0	0	0	0	305.94	64
83	73	0	0	0	0	296.489	65
84	74	0	0	0	0	334.167	66
85	75	0	0	0	0	301.093	67
83	75	0	0	0	0	343.574	68
84	75	0	0	0	0	311.38	69
84	75	0	0	0	0	293.806	70
86	76	0	0	0	0	339.131	71
87	77	0	0	0	0	284.45	72
87	77	0	0	0	0	338.734	73
87	77	0	0	0	0	335.29	74
89	79	0	0	0	0	313.771	75
90	80	0	0	0	0	300.061	76
87	78	0	0	0	0	332.722	77
86	77	0	0	0	0	320.162	78
86	77	0	0	0	0	329.827	79
84	75	0	0	0	0	330.514	80
84	74	0	0	0	0	343.342	81
84	74	0	0	0	0	309.466	82
84	74	0	0	0	0	347.033	83
84	74	0	0	0	0	305.469	84
82	71	0	0	0	0	322.143	85
81	71	0	0	0	0	309.77	86
81	71	0	0	0	0	300.201	87
80	70	0	0	0	0	318.621	88
80	70	0	0	0	0	275.366	89
79	67	0	0	0	0	268.839	90
77	65	0	0	0	0	310.928	91
76	64	0	0	0	0	289.006	92
75	62	0	0	0	0	270.458	93
73	60	0	0	0	0	244.004	94
73	61	0	0	0	0	247.302	95
73	61	0	0	0	0	235.329	96
71	59	0	0	0	0	236.366	97
68	55	0	0	0	0	237.104	98
68	56	0	0	0	0	242.563	99
69	57	0	0	0	0	251.82	100
69	57	0	0	0	0	272.159	101
69	57	0	0	0	0	254.085	102
69	57	0	0	0	0	284.897	103
69	57	0	0	0	0	247.44	104
66	55	0	0	0	0	274.667	105
70	57	0	0	0	0	247.182	106
71	58	0	0	0	0	247.791	107
71	58	0	0	0	0	264.805	108
71	58	0	0	0	0	267.999	109
71	58	0	0	0	0	291.217	110
70	58	0	0	0	0	296.293	111
70	58	0	0	0	0	250.176	112
70	58	0	0	0	0	282.858	113
70	58	0	0	0	0	240.656	114
67	56	0	0	0	0	236.127	115
69	56	0	0	0	0	232.315	116
70	58	0	0	0	0	232.186	117
69	57	0	0	0	0	242.024	118
66	56	0	0	0	0	242.333	119
66	56	0	0	0	0	254.059	120
65	55	0	0	0	0	251.536	121
62	54	0	0	0	0	236.482	122
62	53	0	0	0	0	239.486	123
61	53	0	0	0	0	240.016	124
61	52	0	0	0	0	240.819	125
61	52	0	0	0	0	240.017	126
59	52	0	0	0	0	244.739	127
59	52	0	0	0	0	200.568	128
57	47	0	0	0	0	210.761	129
61	52	0	0	0	0	210.159	130
61	52	0	0	0	0	255.494	131
61	52	0	0	0	0	227.267	132
61	53	0	0	0	0	226.454	133
61	53	0	0	0	0	247.248	134
61	53	0	0	0	0	227.876	135
61	53	0	0	0	0	251.079	136
62	54	0	0	0	0	262.369	137
62	54	0	0	0	0	241.13	138
62	55	0	0	0	0	236.972	139
62	55	0	0	0	0	242.824	140
62	55	0	0	0	0	255.419	141
62	55	0	0	0	0	237.541	142
61	54	0	0	0	0	251.887	143
61	54	0	0	0	0	238.914	144
61	55	0	0	0	0	245.13	145
61	55	0	0	0	0	242.35	146
60	54	0	0	0	0	241.683	147
62	57	0	0	0	0	244.913	148
62	57	0	0	0	0	259.934	149
60	56	0	0	0	0	231.995	150
59	56	0	0	0	0	233.803	151
59	57	0	0	0	0	230.246	152
59	57	0	0	0	0	231.927	153
59	57	0	0	0	0	231.48	154
58	56	0	0	0	0	260.291	155
58	56	0	0	0	0	216.743	156
56	56	0	0	0	0	215.92	157
58	58	0	0	0	0	220.425	158
57	57	0	0	0	0	235.794	159
58	58	0	0	0	0	244.331	160
57	56	0	0	0	0	250.383	161
56	55	0	0	0	0	251.299	162
57	55	0	0	0	0	222.569	163
56	55	0	0	0	0	217.75	164
56	55	0	0	0	0	214.196	165
64	67	0	0	0	0	216.165	166
64	67	0	0	0	0	242.905	167
66	69	0	0	0	0	222.051	168
67	70	0	0	0	0	218.336	169
67	70	0	0	0	0	246.545	170
66	70	0	0	0	0	309.345	171
66	70	0	0	0	0	309.514	172
68	70	0	0	0	0	278.367	173
67	70	0	0	0	0	262.749	174
70	73	0	0	0	0	263.858	175
68	71	0	0	0	0	315.103	176
67	70	0	0	0	0	236.729	177
63	66	0	0	0	0	234.08	178
58	61	0	0	0	0	237.919	179
59	62	0	0	0	0	238.374	180
59	62	0	0	0	0	275.841	181
60	63	0	0	0	0	242.452	182
60	63	0	0	0	0	240.99	183
59	59	0	0	0	0	267.249	184
59	60	0	0	0	0	234.482	185
59	60	0	0	0	0	236.699	186
59	59	0	0	0	0	270.914	187
58	59	0	0	0	0	263.727	188
58	59	0	0	0	0	235.371	189
58	58	0	0	0	0	226.783	190
56	56	0	0	0	0	240.524	191
56	56	0	0	0	0	228.295	192
56	56	0	0	0	0	232.998	193
56	56	0	0	0	0	241.873	194
56	56	0	0	0	0	239.032	195
56	56	0	0	0	0	241.965	196
57	59	0	0	0	0	240.14	197
57	58	0	0	0	0	246.684	198
57	59	0	0	0	0	232.439	199
56	58	0	0	0	0	263.412	200
56	58	0	0	0	0	258.9	201
57	59	0	0	0	0	259.114	202
57	59	0	0	0	0	255.085	203
57	59	0	0	0	0	236.786	204
57	59	0	0	0	0	237.265	205
57	59	0	0	0	0	246.604	206
57	57	0	0	0	0	244.668	207
56	56	0	0	0	0	215.136	208
53	55	0	0	0	0	212.661	209
54	57	0	0	0	0	208.198	210
55	57	0	0	0	0	228.188	211
55	59	0	0	0	0	255.122	212
55	59	0	0	0	0	262.975	213
56	61	0	0	0	0	232.011	214
56	62	0	0	0	0	261.7	215
56	60	0	0	0	0	243.499	216
56	60	0	0	0	0	235.606	217
56	60	0	0	0	0	222.301	218
53	59	0	0	0	0	224.587	219
55	60	0	0	0	0	222.724	220
61	69	0	0	0	0	229.919	221
61	69	0	0	0	0	282.512	222
61	69	0	0	0	0	262.988	223
61	69	0	0	0	0	256.366	224
60	68	0	0	0	0	263.529	225
68	78	0	0	0	0	278.683	226
68	78	0	0	0	0	326.548	227
72	79	0	0	0	0	295.922	228
72	79	0	0	0	0	289.432	229
72	79	0	0	0	0	327.878	230
72	79	0	0	0	0	297.12	231
73	79	0	0	0	0	294.412	232
73	79	0	0	0	0	336.879	233
73	80	0	0	0	0	312.301	234
74	80	0	0	0	0	306.318	235
75	83	0	0	0	0	317.83	236
77	84	0	0	0	0	360.977	237
84	93	0	0	0	0	343.843	238
86	96	0	0	0	0	390.032	239
85	96	0	0	0	0	401.177	240
85	96	0	0	0	0	395.311	241
88	97	0	0	0	0	372.273	242
89	98	0	0	0	0	374.417	243
90	99	0	0	0	0	373.778	244
91	100	0	0	0	0	387.245	245
91	99	0	0	0	0	390.183	246
89	97	0	0	0	0	429.94	247
89	97	0	0	0	0	363.908	248
87	96	0	0	0	0	362.244	249
89	98	0	0	0	0	357.323	250
86	97	0	0	0	0	417.594	251
89	99	0	0	0	0	370.489	252
91	101	0	0	0	0	377.263	253
91	101	0	0	0	0	373.737	254
91	101	0	0	0	0	383.89	255
