unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
28	33	0	0	0	0	140.411	1
29	32	0	0	0	0	124.768	2
28	32	0	0	0	0	112.168	3
27	31	0	0	0	0	120.654	4
27	30	0	0	0	0	114.417	5
26	30	0	0	0	0	119.71	6
26	30	0	0	0	0	107.821	7
26	29	0	0	0	0	126.988	8
26	29	0	0	0	0	114.111	9
26	29	0	0	0	0	116.042	10
26	29	0	0	0	0	129.734	11
26	29	0	0	0	0	127.292	12
26	30	0	0	0	0	116.922	13
26	30	0	0	0	0	125.817	14
26	30	0	0	0	0	117.138	15
26	30	0	0	0	0	124.187	16
26	31	0	0	0	0	118.06	17
26	30	0	0	0	0	125.489	18
26	31	0	0	0	0	117.31	19
26	31	0	0	0	0	127.087	20
26	29	0	0	0	0	123.911	21
26	29	0	0	0	0	118.306	22
27	29	0	0	0	0	122.93	23
27	29	0	0	0	0	115.91	24
27	28	0	0	0	0	121.834	25
28	27	0	0	0	0	112.816	26
27	27	0	0	0	0	119.797	27
27	27	0	0	0	0	126.947	28
27	28	0	0	0	0	103.187	29
27	29	0	0	0	0	103.695	30
28	29	0	0	0	0	98.4388	31
28	29	0	0	0	0	97.0054	32
28	29	0	0	0	0	111.167	33
28	29	0	0	0	0	104.855	34
28	29	0	0	0	0	127.354	35
28	30	0	0	0	0	117.396	36
28	30	0	0	0	0	124.26	37
28	29	0	0	0	0	120.663	38
28	29	0	0	0	0	117.574	39
28	28	0	0	0	0	127.666	40
28	28	0	0	0	0	129.367	41
28	28	0	0	0	0	127.055	42
28	28	0	0	0	0	118.436	43
29	28	0	0	0	0	116.69	44
29	28	0	0	0	0	103.383	45
29	27	0	0	0	0	99.2447	46
28	27	0	0	0	0	124.084	47
28	28	0	0	0	0	97.5412	48
28	28	0	0	0	0	104.74	49
28	28	0	0	0	0	126.413	50
29	29	0	0	0	0	108.649	51
29	29	0	0	0	0	107.94	52
29	31	0	0	0	0	116.383	53
30	32	0	0	0	0	131.612	54
30	32	0	0	0	0	127.464	55
30	32	0	0	0	0	139.084	56
30	32	0	0	0	0	125.112	57
30	32	0	0	0	0	132.03	58
30	32	0	0	0	0	133.348	59
31	34	0	0	0	0	115.758	60
30	34	0	0	0	0	149.048	61
30	34	0	0	0	0	141.697	62
30	34	0	0	0	0	126.361	63
30	34	0	0	0	0	132.527	64
30	34	0	0	0	0	131.496	65
30	33	0	0	0	0	135.746	66
30	32	0	0	0	0	123.635	67
30	32	0	0	0	0	136.093	68
30	32	0	0	0	0	124.519	69
30	32	0	0	0	0	127.418	70
30	32	0	0	0	0	137.587	71
30	32	0	0	0	0	103.888	72
31	32	0	0	0	0	139.277	73
30	32	0	0	0	0	132.165	74
30	32	0	0	0	0	122.875	75
31	32	0	0	0	0	113.299	76
30	32	0	0	0	0	137.068	77
30	32	0	0	0	0	127.419	78
30	33	0	0	0	0	130.87	79
29	32	0	0	0	0	129.931	80
29	31	0	0	0	0	129.915	81
29	31	0	0	0	0	121.778	82
29	31	0	0	0	0	137.794	83
29	31	0	0	0	0	119.505	84
27	31	0	0	0	0	124.272	85
26	33	0	0	0	0	117.173	86
27	33	0	0	0	0	117.66	87
26	33	0	0	0	0	119.755	88
27	32	0	0	0	0	104.03	89
27	31	0	0	0	0	114.879	90
27	31	0	0	0	0	133.079	91
25	31	0	0	0	0	117.945	92
25	31	0	0	0	0	113.654	93
26	31	0	0	0	0	113.997	94
27	32	0	0	0	0	112.764	95
26	31	0	0	0	0	107.22	96
25	31	0	0	0	0	109.183	97
24	31	0	0	0	0	108.522	98
24	31	0	0	0	0	110.025	99
24	31	0	0	0	0	115.322	100
24	31	0	0	0	0	130.388	101
25	33	0	0	0	0	114.396	102
25	33	0	0	0	0	143.006	103
25	35	0	0	0	0	124.757	104
25	37	0	0	0	0	124.576	105
25	37	0	0	0	0	127.064	106
25	37	0	0	0	0	120.576	107
25	36	0	0	0	0	128.809	108
25	37	0	0	0	0	133.102	109
26	38	0	0	0	0	145.781	110
24	38	0	0	0	0	149.83	111
24	38	0	0	0	0	129.381	112
24	38	0	0	0	0	148.168	113
24	38	0	0	0	0	128.658	114
24	37	0	0	0	0	126.347	115
24	36	0	0	0	0	120.418	116
24	36	0	0	0	0	124.942	117
24	36	0	0	0	0	124.563	118
24	35	0	0	0	0	127.273	119
24	35	0	0	0	0	131.359	120
24	36	0	0	0	0	140.017	121
25	36	0	0	0	0	130.852	122
25	36	0	0	0	0	132.491	123
25	36	0	0	0	0	136.222	124
25	36	0	0	0	0	140.819	125
25	36	0	0	0	0	139.124	126
25	36	0	0	0	0	137.471	127
25	36	0	0	0	0	126.019	128
25	34	0	0	0	0	127.899	129
25	34	0	0	0	0	129.324	130
25	34	0	0	0	0	135.093	131
26	36	0	0	0	0	129.978	132
26	36	0	0	0	0	127.97	133
26	36	0	0	0	0	145.981	134
26	36	0	0	0	0	122.589	135
25	36	0	0	0	0	132.672	136
25	36	0	0	0	0	146.871	137
24	36	0	0	0	0	135.725	138
24	36	0	0	0	0	128.893	139
24	36	0	0	0	0	124.855	140
25	36	0	0	0	0	138.287	141
25	37	0	0	0	0	131.272	142
24	37	0	0	0	0	140.953	143
24	37	0	0	0	0	129.53	144
21	37	0	0	0	0	129.532	145
21	37	0	0	0	0	129.402	146
21	37	0	0	0	0	132.251	147
21	37	0	0	0	0	130.178	148
21	37	0	0	0	0	138.034	149
24	37	0	0	0	0	130.569	150
24	37	0	0	0	0	128.191	151
23	37	0	0	0	0	129.111	152
23	37	0	0	0	0	129.666	153
24	38	0	0	0	0	127.511	154
24	38	0	0	0	0	150.194	155
24	40	0	0	0	0	128.045	156
24	40	0	0	0	0	129.184	157
24	41	0	0	0	0	132.05	158
24	40	0	0	0	0	142.982	159
25	41	0	0	0	0	155.678	160
25	41	0	0	0	0	157.814	161
25	41	0	0	0	0	159.521	162
26	41	0	0	0	0	144.711	163
26	40	0	0	0	0	143.464	164
26	40	0	0	0	0	128.467	165
26	40	0	0	0	0	131.982	166
26	40	0	0	0	0	145.734	167
27	39	0	0	0	0	133.224	168
27	39	0	0	0	0	132.635	169
27	38	0	0	0	0	150.033	170
26	37	0	0	0	0	153.446	171
26	37	0	0	0	0	152.143	172
26	37	0	0	0	0	135.055	173
25	37	0	0	0	0	128.259	174
25	37	0	0	0	0	125.278	175
24	37	0	0	0	0	150.252	176
25	37	0	0	0	0	123.876	177
25	37	0	0	0	0	122.739	178
26	38	0	0	0	0	128.418	179
26	37	0	0	0	0	124.549	180
26	36	0	0	0	0	150.229	181
27	38	0	0	0	0	130.285	182
27	38	0	0	0	0	140.321	183
27	38	0	0	0	0	159.985	184
27	38	0	0	0	0	135.907	185
26	38	0	0	0	0	133.2	186
26	37	0	0	0	0	156.602	187
26	37	0	0	0	0	153.006	188
27	37	0	0	0	0	139.662	189
27	37	0	0	0	0	133.525	190
26	36	0	0	0	0	146.32	191
26	36	0	0	0	0	129.085	192
26	36	0	0	0	0	135.43	193
25	36	0	0	0	0	144.374	194
25	37	0	0	0	0	140.033	195
26	37	0	0	0	0	142.839	196
26	36	0	0	0	0	142.628	197
27	36	0	0	0	0	138.119	198
28	36	0	0	0	0	125.26	199
28	33	0	0	0	0	141.623	200
27	34	0	0	0	0	125.725	201
27	34	0	0	0	0	142.696	202
27	34	0	0	0	0	142.071	203
27	34	0	0	0	0	133.619	204
27	35	0	0	0	0	136.009	205
26	34	0	0	0	0	148.321	206
26	34	0	0	0	0	139.796	207
26	34	0	0	0	0	131.09	208
28	34	0	0	0	0	122.574	209
28	34	0	0	0	0	123.001	210
27	32	0	0	0	0	130.144	211
27	32	0	0	0	0	144.095	212
27	32	0	0	0	0	147.432	213
27	32	0	0	0	0	129.668	214
27	32	0	0	0	0	142.012	215
31	32	0	0	0	0	131.631	216
32	32	0	0	0	0	137.204	217
32	32	0	0	0	0	136.81	218
32	32	0	0	0	0	135.452	219
32	32	0	0	0	0	135.712	220
32	32	0	0	0	0	137.681	221
32	32	0	0	0	0	153.882	222
32	32	0	0	0	0	135.408	223
31	32	0	0	0	0	134.386	224
30	32	0	0	0	0	135.075	225
34	33	0	0	0	0	143.095	226
34	33	0	0	0	0	160.672	227
35	33	0	0	0	0	143.385	228
35	33	0	0	0	0	140.303	229
35	32	0	0	0	0	160.925	230
36	32	0	0	0	0	143.761	231
36	33	0	0	0	0	138.705	232
36	33	0	0	0	0	168.63	233
35	34	0	0	0	0	136.751	234
