unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
39	35	0	0	0	0	246.148	1
39	35	0	0	0	0	237.012	2
39	35	0	0	0	0	245.265	3
39	34	0	0	0	0	239.321	4
39	35	0	0	0	0	246.165	5
39	35	0	0	0	0	242.709	6
38	35	0	0	0	0	244.277	7
37	35	0	0	0	0	242.458	8
37	35	0	0	0	0	246.407	9
36	35	0	0	0	0	245.27	10
36	35	0	0	0	0	236.392	11
35	34	0	0	0	0	233.409	12
35	34	0	0	0	0	237.987	13
35	34	0	0	0	0	232.087	14
35	34	0	0	0	0	232.45	15
34	34	0	0	0	0	229.531	16
35	34	0	0	0	0	224.03	17
35	33	0	0	0	0	223.877	18
33	33	0	0	0	0	225.568	19
33	34	0	0	0	0	226.43	20
34	34	0	0	0	0	226.892	21
35	35	0	0	0	0	222.383	22
35	35	0	0	0	0	235.786	23
35	35	0	0	0	0	235.872	24
35	35	0	0	0	0	227.734	25
35	32	0	0	0	0	227.201	26
35	35	0	0	0	0	227.565	27
34	34	0	0	0	0	220.132	28
34	34	0	0	0	0	231.288	29
34	34	0	0	0	0	231.481	30
34	34	0	0	0	0	222.927	31
34	34	0	0	0	0	227.249	32
34	35	0	0	0	0	230.81	33
34	35	0	0	0	0	229.567	34
34	36	0	0	0	0	226.507	35
34	36	0	0	0	0	221.913	36
33	35	0	0	0	0	225.105	37
34	34	0	0	0	0	199.995	38
34	32	0	0	0	0	199.007	39
32	28	0	0	0	0	198.543	40
33	28	0	0	0	0	198.664	41
33	28	0	0	0	0	197.75	42
33	26	0	0	0	0	198.435	43
33	26	0	0	0	0	195.922	44
33	26	0	0	0	0	183.789	45
32	26	0	0	0	0	185.383	46
31	26	0	0	0	0	182.401	47
31	26	0	0	0	0	185.22	48
31	27	0	0	0	0	177.545	49
30	26	0	0	0	0	180.738	50
29	26	0	0	0	0	182.014	51
30	27	0	0	0	0	183.563	52
30	27	0	0	0	0	188.353	53
30	26	0	0	0	0	191.648	54
30	26	0	0	0	0	192.81	55
30	26	0	0	0	0	190.738	56
30	26	0	0	0	0	193.222	57
30	27	0	0	0	0	184.115	58
31	26	0	0	0	0	183.74	59
32	25	0	0	0	0	193.312	60
32	25	0	0	0	0	188.358	61
31	25	0	0	0	0	189.359	62
31	25	0	0	0	0	184.468	63
30	24	0	0	0	0	173.325	64
31	25	0	0	0	0	173.727	65
31	22	0	0	0	0	181.476	66
31	22	0	0	0	0	174.665	67
31	22	0	0	0	0	168.758	68
31	21	0	0	0	0	169.355	69
32	21	0	0	0	0	166.235	70
32	21	0	0	0	0	171.337	71
32	22	0	0	0	0	163.621	72
31	22	0	0	0	0	161.332	73
31	22	0	0	0	0	161.401	74
31	22	0	0	0	0	164.172	75
31	22	0	0	0	0	167.927	76
30	22	0	0	0	0	163.914	77
30	23	0	0	0	0	144.516	78
30	23	0	0	0	0	154.31	79
29	23	0	0	0	0	161.249	80
28	21	0	0	0	0	162.75	81
29	21	0	0	0	0	163.726	82
28	21	0	0	0	0	158.987	83
27	21	0	0	0	0	160.332	84
27	20	0	0	0	0	159.739	85
29	25	0	0	0	0	159.487	86
29	25	0	0	0	0	185.291	87
29	25	0	0	0	0	182.867	88
29	25	0	0	0	0	184.716	89
30	25	0	0	0	0	185.921	90
30	25	0	0	0	0	184.531	91
30	25	0	0	0	0	186.932	92
31	25	0	0	0	0	183.75	93
31	25	0	0	0	0	174.826	94
34	27	0	0	0	0	172.167	95
34	27	0	0	0	0	178.167	96
34	27	0	0	0	0	176.877	97
34	27	0	0	0	0	178.852	98
33	26	0	0	0	0	173.934	99
33	26	0	0	0	0	179.646	100
33	25	0	0	0	0	196.535	101
33	26	0	0	0	0	200.021	102
33	26	0	0	0	0	198.08	103
33	26	0	0	0	0	198.589	104
33	26	0	0	0	0	194.731	105
33	27	0	0	0	0	197.982	106
35	28	0	0	0	0	199.115	107
35	28	0	0	0	0	209.793	108
34	28	0	0	0	0	212.336	109
34	29	0	0	0	0	211.355	110
34	29	0	0	0	0	213.738	111
34	29	0	0	0	0	213.616	112
34	29	0	0	0	0	213.853	113
34	29	0	0	0	0	213.947	114
34	29	0	0	0	0	213.142	115
34	29	0	0	0	0	211.602	116
34	29	0	0	0	0	212.91	117
34	28	0	0	0	0	214.18	118
34	28	0	0	0	0	212.869	119
34	28	0	0	0	0	212.349	120
34	28	0	0	0	0	212.399	121
34	29	0	0	0	0	210.71	122
35	29	0	0	0	0	213.223	123
35	29	0	0	0	0	216.187	124
34	29	0	0	0	0	206.339	125
33	29	0	0	0	0	208.654	126
33	29	0	0	0	0	210.197	127
33	29	0	0	0	0	201.99	128
32	30	0	0	0	0	202.861	129
32	33	0	0	0	0	203.042	130
31	32	0	0	0	0	216.486	131
31	32	0	0	0	0	214.711	132
33	34	0	0	0	0	208.013	133
32	33	0	0	0	0	222.994	134
32	33	0	0	0	0	221.058	135
32	36	0	0	0	0	221.74	136
32	36	0	0	0	0	205.158	137
31	36	0	0	0	0	208.367	138
32	37	0	0	0	0	217.276	139
32	35	0	0	0	0	216.579	140
32	34	0	0	0	0	227.316	141
31	34	0	0	0	0	224.396	142
32	34	0	0	0	0	220.845	143
32	34	0	0	0	0	219.788	144
30	34	0	0	0	0	209.463	145
