unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
48	39	0	0	0	0	215	1
48	39	0	0	0	0	200.451	2
50	39	0	0	0	0	185.372	3
49	39	0	0	0	0	196.843	4
49	40	0	0	0	0	184.792	5
49	40	0	0	0	0	191.897	6
51	42	0	0	0	0	180.786	7
51	40	0	0	0	0	203.661	8
51	40	0	0	0	0	185.074	9
50	39	0	0	0	0	196.488	10
49	38	0	0	0	0	215.038	11
49	38	0	0	0	0	214.938	12
49	39	0	0	0	0	194.202	13
49	39	0	0	0	0	207.917	14
52	39	0	0	0	0	200.673	15
52	39	0	0	0	0	220.569	16
52	40	0	0	0	0	220.196	17
52	39	0	0	0	0	214.925	18
50	39	0	0	0	0	209.702	19
50	39	0	0	0	0	195.244	20
48	39	0	0	0	0	193.607	21
47	39	0	0	0	0	191.7	22
47	38	0	0	0	0	206.317	23
47	39	0	0	0	0	194.355	24
47	39	0	0	0	0	205.575	25
49	39	0	0	0	0	201.133	26
49	38	0	0	0	0	191.08	27
48	38	0	0	0	0	210.26	28
48	38	0	0	0	0	177.329	29
47	38	0	0	0	0	180.699	30
46	38	0	0	0	0	175.905	31
45	38	0	0	0	0	172.664	32
46	38	0	0	0	0	179.703	33
46	37	0	0	0	0	177.882	34
45	37	0	0	0	0	203.352	35
45	37	0	0	0	0	197.756	36
45	37	0	0	0	0	200.102	37
45	37	0	0	0	0	184.245	38
45	36	0	0	0	0	177.859	39
45	36	0	0	0	0	198.414	40
45	36	0	0	0	0	200.29	41
45	36	0	0	0	0	191.261	42
44	36	0	0	0	0	188.438	43
44	37	0	0	0	0	175.253	44
43	37	0	0	0	0	156.656	45
41	38	0	0	0	0	156.241	46
39	37	0	0	0	0	175.288	47
38	37	0	0	0	0	153.313	48
38	38	0	0	0	0	157.697	49
38	36	0	0	0	0	176.278	50
39	36	0	0	0	0	152.633	51
39	36	0	0	0	0	161.375	52
40	38	0	0	0	0	162.672	53
40	38	0	0	0	0	183.746	54
43	36	0	0	0	0	166.937	55
43	36	0	0	0	0	182.183	56
43	36	0	0	0	0	165.902	57
43	35	0	0	0	0	176.288	58
43	35	0	0	0	0	185.117	59
44	34	0	0	0	0	165.779	60
45	34	0	0	0	0	192.073	61
46	34	0	0	0	0	190.264	62
46	34	0	0	0	0	171.545	63
46	34	0	0	0	0	180.629	64
46	34	0	0	0	0	176.038	65
46	34	0	0	0	0	195.442	66
46	34	0	0	0	0	150.715	67
46	33	0	0	0	0	185.159	68
46	33	0	0	0	0	167.016	69
46	33	0	0	0	0	162.18	70
45	33	0	0	0	0	180.868	71
45	35	0	0	0	0	153.804	72
43	35	0	0	0	0	184.438	73
43	35	0	0	0	0	181.552	74
43	35	0	0	0	0	173.215	75
43	35	0	0	0	0	159.884	76
43	35	0	0	0	0	178.209	77
44	35	0	0	0	0	171.985	78
44	35	0	0	0	0	176.292	79
42	35	0	0	0	0	175.345	80
42	34	0	0	0	0	173.899	81
41	35	0	0	0	0	162	82
41	35	0	0	0	0	177.198	83
42	35	0	0	0	0	163.785	84
41	35	0	0	0	0	181.107	85
43	34	0	0	0	0	163.884	86
43	34	0	0	0	0	163.163	87
41	34	0	0	0	0	176.027	88
42	35	0	0	0	0	157.295	89
42	36	0	0	0	0	157.311	90
42	36	0	0	0	0	176.29	91
40	35	0	0	0	0	159.716	92
39	34	0	0	0	0	160.139	93
40	35	0	0	0	0	154.508	94
41	37	0	0	0	0	154.416	95
41	37	0	0	0	0	147.031	96
41	37	0	0	0	0	148.266	97
41	36	0	0	0	0	145.16	98
41	36	0	0	0	0	145.942	99
41	35	0	0	0	0	153.85	100
40	35	0	0	0	0	181.541	101
41	35	0	0	0	0	161.261	102
42	36	0	0	0	0	189.432	103
44	37	0	0	0	0	165.28	104
45	39	0	0	0	0	167.157	105
44	39	0	0	0	0	168.893	106
44	40	0	0	0	0	165.415	107
45	40	0	0	0	0	185.309	108
45	40	0	0	0	0	189.718	109
46	41	0	0	0	0	201.13	110
44	39	0	0	0	0	206.646	111
44	39	0	0	0	0	180.114	112
44	38	0	0	0	0	200.132	113
44	38	0	0	0	0	171.166	114
44	38	0	0	0	0	172.457	115
42	38	0	0	0	0	169.32	116
42	37	0	0	0	0	168.819	117
42	36	0	0	0	0	172.207	118
42	37	0	0	0	0	175.925	119
42	37	0	0	0	0	176.397	120
42	37	0	0	0	0	193.828	121
42	37	0	0	0	0	181.063	122
43	38	0	0	0	0	177.66	123
43	39	0	0	0	0	184.692	124
42	39	0	0	0	0	192.692	125
42	39	0	0	0	0	194.127	126
42	38	0	0	0	0	195.586	127
42	39	0	0	0	0	178.279	128
42	39	0	0	0	0	180.167	129
42	39	0	0	0	0	179.035	130
42	39	0	0	0	0	201.957	131
43	39	0	0	0	0	182.185	132
43	39	0	0	0	0	183.912	133
43	39	0	0	0	0	198.956	134
43	39	0	0	0	0	179.48	135
42	41	0	0	0	0	194.63	136
42	42	0	0	0	0	201.542	137
43	41	0	0	0	0	191.599	138
43	41	0	0	0	0	185.494	139
43	41	0	0	0	0	188.849	140
42	41	0	0	0	0	202.109	141
42	41	0	0	0	0	189.2	142
42	41	0	0	0	0	203.05	143
41	41	0	0	0	0	189.322	144
42	41	0	0	0	0	199.941	145
42	41	0	0	0	0	191.098	146
42	42	0	0	0	0	189.196	147
41	42	0	0	0	0	201.615	148
41	42	0	0	0	0	206.866	149
41	42	0	0	0	0	185.827	150
40	42	0	0	0	0	186.284	151
40	42	0	0	0	0	176.793	152
38	41	0	0	0	0	177.982	153
38	42	0	0	0	0	174.211	154
38	41	0	0	0	0	196.701	155
38	41	0	0	0	0	159.061	156
37	41	0	0	0	0	163.387	157
