unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
68	68	0	0	0	0	313.883	1
69	68	0	0	0	0	289.841	2
68	68	0	0	0	0	263.022	3
68	68	0	0	0	0	281.841	4
67	68	0	0	0	0	263.608	5
67	67	0	0	0	0	276.676	6
67	67	0	0	0	0	254.428	7
66	66	0	0	0	0	293.383	8
66	66	0	0	0	0	261.457	9
66	67	0	0	0	0	271.871	10
66	68	0	0	0	0	296.479	11
64	68	0	0	0	0	297.881	12
64	68	0	0	0	0	252.252	13
63	63	0	0	0	0	278.044	14
64	63	0	0	0	0	254.805	15
64	62	0	0	0	0	275.932	16
65	63	0	0	0	0	271.46	17
65	61	0	0	0	0	266.308	18
61	61	0	0	0	0	257.888	19
61	61	0	0	0	0	249.792	20
61	61	0	0	0	0	249.468	21
60	61	0	0	0	0	246.47	22
58	61	0	0	0	0	263.643	23
58	62	0	0	0	0	249.618	24
59	62	0	0	0	0	260.596	25
58	61	0	0	0	0	252.766	26
58	62	0	0	0	0	241.885	27
58	62	0	0	0	0	275.097	28
59	64	0	0	0	0	229.54	29
59	63	0	0	0	0	230.354	30
59	63	0	0	0	0	221.661	31
60	62	0	0	0	0	216.976	32
60	62	0	0	0	0	228.784	33
60	63	0	0	0	0	224.898	34
58	61	0	0	0	0	270.243	35
58	61	0	0	0	0	265.343	36
58	61	0	0	0	0	264.443	37
57	60	0	0	0	0	235.969	38
56	59	0	0	0	0	235.159	39
55	60	0	0	0	0	247.758	40
54	61	0	0	0	0	250.373	41
54	59	0	0	0	0	247.761	42
53	60	0	0	0	0	240.896	43
54	62	0	0	0	0	229.977	44
57	63	0	0	0	0	212.676	45
57	63	0	0	0	0	208.859	46
56	62	0	0	0	0	243.366	47
57	62	0	0	0	0	206.067	48
57	62	0	0	0	0	211.653	49
57	60	0	0	0	0	246.901	50
58	59	0	0	0	0	221.942	51
59	59	0	0	0	0	222.729	52
59	59	0	0	0	0	228.003	53
57	59	0	0	0	0	252.909	54
58	59	0	0	0	0	217.997	55
57	58	0	0	0	0	253.578	56
57	58	0	0	0	0	224.161	57
57	55	0	0	0	0	226.261	58
57	56	0	0	0	0	244.891	59
59	56	0	0	0	0	218.251	60
58	56	0	0	0	0	250.189	61
55	55	0	0	0	0	236.119	62
55	55	0	0	0	0	212.352	63
55	53	0	0	0	0	212.199	64
55	51	0	0	0	0	207.815	65
55	51	0	0	0	0	229.483	66
55	51	0	0	0	0	198.534	67
55	51	0	0	0	0	223.11	68
55	51	0	0	0	0	199.834	69
56	49	0	0	0	0	186.239	70
57	48	0	0	0	0	219.521	71
57	48	0	0	0	0	183.454	72
57	48	0	0	0	0	228.029	73
57	48	0	0	0	0	224.234	74
56	48	0	0	0	0	215.274	75
56	48	0	0	0	0	198.102	76
56	47	0	0	0	0	225.35	77
56	47	0	0	0	0	213.076	78
55	46	0	0	0	0	223.197	79
55	46	0	0	0	0	218.884	80
55	46	0	0	0	0	217.847	81
55	46	0	0	0	0	195.856	82
56	47	0	0	0	0	221.916	83
54	48	0	0	0	0	201.448	84
53	49	0	0	0	0	216.343	85
54	49	0	0	0	0	206.462	86
54	48	0	0	0	0	199.3	87
53	49	0	0	0	0	223.355	88
53	49	0	0	0	0	192.325	89
53	49	0	0	0	0	185.334	90
53	48	0	0	0	0	228.734	91
54	47	0	0	0	0	217.501	92
56	47	0	0	0	0	200.014	93
56	47	0	0	0	0	191.944	94
57	48	0	0	0	0	187.486	95
56	48	0	0	0	0	183.355	96
56	48	0	0	0	0	185.346	97
56	46	0	0	0	0	183.37	98
56	45	0	0	0	0	190.433	99
56	44	0	0	0	0	189.683	100
54	43	0	0	0	0	209.133	101
53	42	0	0	0	0	182.462	102
52	42	0	0	0	0	219.861	103
53	42	0	0	0	0	185.169	104
54	42	0	0	0	0	185.161	105
54	44	0	0	0	0	187.286	106
54	45	0	0	0	0	181.092	107
55	45	0	0	0	0	197.977	108
54	45	0	0	0	0	200.637	109
52	45	0	0	0	0	219.274	110
51	45	0	0	0	0	221.239	111
51	47	0	0	0	0	188.829	112
51	48	0	0	0	0	218.748	113
51	48	0	0	0	0	191.306	114
51	47	0	0	0	0	191.43	115
51	46	0	0	0	0	186.308	116
51	48	0	0	0	0	188.953	117
53	49	0	0	0	0	191.734	118
53	49	0	0	0	0	190.167	119
53	49	0	0	0	0	207.937	120
52	49	0	0	0	0	223.088	121
53	49	0	0	0	0	203.665	122
53	49	0	0	0	0	203.499	123
52	49	0	0	0	0	203.326	124
50	47	0	0	0	0	216.184	125
50	47	0	0	0	0	215.236	126
50	47	0	0	0	0	221.355	127
50	47	0	0	0	0	190.245	128
50	47	0	0	0	0	191.387	129
50	48	0	0	0	0	188.088	130
50	47	0	0	0	0	218.647	131
50	46	0	0	0	0	191.569	132
50	46	0	0	0	0	189.487	133
50	46	0	0	0	0	208.51	134
49	49	0	0	0	0	186.128	135
48	50	0	0	0	0	214.397	136
49	50	0	0	0	0	222.478	137
48	50	0	0	0	0	211.438	138
49	50	0	0	0	0	195.677	139
49	49	0	0	0	0	197.606	140
49	49	0	0	0	0	217.17	141
49	49	0	0	0	0	198.942	142
49	49	0	0	0	0	215.95	143
51	51	0	0	0	0	186.942	144
48	50	0	0	0	0	208.752	145
48	48	0	0	0	0	199.456	146
48	48	0	0	0	0	192.812	147
48	48	0	0	0	0	214.396	148
48	48	0	0	0	0	218.526	149
48	48	0	0	0	0	188.217	150
49	47	0	0	0	0	191.77	151
48	48	0	0	0	0	188.803	152
51	49	0	0	0	0	185.176	153
52	49	0	0	0	0	196.806	154
52	47	0	0	0	0	223.407	155
54	48	0	0	0	0	186.42	156
55	48	0	0	0	0	186.77	157
55	49	0	0	0	0	191.297	158
53	47	0	0	0	0	212.532	159
53	47	0	0	0	0	219.164	160
53	45	0	0	0	0	227.397	161
53	45	0	0	0	0	225.681	162
52	45	0	0	0	0	194.151	163
51	45	0	0	0	0	190.902	164
51	45	0	0	0	0	185.254	165
51	46	0	0	0	0	189.253	166
50	46	0	0	0	0	205.652	167
49	45	0	0	0	0	185.197	168
49	46	0	0	0	0	180.816	169
49	47	0	0	0	0	208.889	170
49	46	0	0	0	0	214.096	171
50	46	0	0	0	0	215.005	172
52	46	0	0	0	0	191.339	173
51	46	0	0	0	0	187.417	174
51	45	0	0	0	0	187.071	175
50	45	0	0	0	0	220.614	176
51	45	0	0	0	0	175.042	177
50	44	0	0	0	0	176.782	178
52	46	0	0	0	0	178.892	179
51	45	0	0	0	0	179.733	180
51	45	0	0	0	0	221.174	181
52	46	0	0	0	0	188.054	182
51	46	0	0	0	0	190.036	183
51	44	0	0	0	0	219.945	184
51	44	0	0	0	0	188.576	185
51	44	0	0	0	0	187.286	186
51	44	0	0	0	0	220.011	187
52	45	0	0	0	0	220.344	188
53	46	0	0	0	0	194.782	189
54	47	0	0	0	0	198.862	190
54	46	0	0	0	0	221.741	191
54	45	0	0	0	0	200.234	192
54	46	0	0	0	0	192.594	193
52	45	0	0	0	0	213.946	194
52	45	0	0	0	0	197.897	195
50	45	0	0	0	0	215.287	196
51	45	0	0	0	0	213.285	197
51	46	0	0	0	0	199.394	198
51	46	0	0	0	0	185.088	199
51	45	0	0	0	0	209.761	200
51	47	0	0	0	0	184.222	201
51	48	0	0	0	0	213.295	202
50	48	0	0	0	0	221.8	203
50	48	0	0	0	0	199.853	204
49	48	0	0	0	0	202.29	205
49	48	0	0	0	0	225.351	206
49	48	0	0	0	0	216.02	207
49	48	0	0	0	0	195.383	208
48	49	0	0	0	0	190.222	209
47	49	0	0	0	0	188.114	210
47	51	0	0	0	0	195.777	211
47	51	0	0	0	0	228.08	212
48	52	0	0	0	0	229.121	213
49	53	0	0	0	0	201.301	214
49	53	0	0	0	0	233.492	215
51	54	0	0	0	0	212.072	216
53	54	0	0	0	0	211.805	217
55	55	0	0	0	0	191.452	218
53	53	0	0	0	0	190.323	219
52	53	0	0	0	0	193.596	220
51	53	0	0	0	0	191.924	221
49	53	0	0	0	0	231.569	222
49	53	0	0	0	0	205.928	223
49	56	0	0	0	0	205.722	224
49	58	0	0	0	0	241.613	225
50	57	0	0	0	0	239.389	226
50	57	0	0	0	0	235.788	227
51	57	0	0	0	0	208.327	228
53	57	0	0	0	0	203.774	229
52	56	0	0	0	0	235.818	230
53	56	0	0	0	0	205.006	231
54	57	0	0	0	0	206.679	232
54	55	0	0	0	0	253.396	233
54	55	0	0	0	0	216.631	234
54	55	0	0	0	0	217.318	235
54	56	0	0	0	0	217.273	236
53	56	0	0	0	0	252.873	237
53	56	0	0	0	0	225.913	238
53	56	0	0	0	0	241.334	239
52	56	0	0	0	0	246.567	240
54	57	0	0	0	0	245.326	241
56	58	0	0	0	0	221.899	242
58	59	0	0	0	0	221.757	243
58	59	0	0	0	0	222.219	244
59	59	0	0	0	0	228.189	245
58	58	0	0	0	0	235.27	246
58	57	0	0	0	0	267.281	247
58	57	0	0	0	0	227.666	248
58	57	0	0	0	0	229.232	249
58	58	0	0	0	0	225.519	250
58	58	0	0	0	0	266.334	251
58	58	0	0	0	0	234.933	252
58	58	0	0	0	0	228.917	253
58	59	0	0	0	0	227.002	254
57	60	0	0	0	0	225.484	255
