unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
0	0	0	0	0	0	nan	1
0	0	0	0	0	0	nan	2
0	0	0	0	0	0	nan	3
0	0	0	0	0	0	nan	4
0	0	0	0	0	0	nan	5
0	0	0	0	0	0	nan	6
0	0	0	0	0	0	nan	7
0	0	0	0	0	0	nan	8
0	0	0	0	0	0	nan	9
0	0	0	0	0	0	nan	10
0	0	0	0	0	0	nan	11
0	0	0	0	0	0	nan	12
15	19	0	0	0	0	nan	13
16	20	0	0	0	0	63.8973	14
16	20	0	0	0	0	79.0188	15
16	20	0	0	0	0	68.75	16
16	20	0	0	0	0	67.7381	17
16	20	0	0	0	0	67.3752	18
16	20	0	0	0	0	67.8539	19
23	25	0	0	0	0	67.3722	20
23	25	0	0	0	0	67.8991	21
23	25	0	0	0	0	92.6664	22
23	25	0	0	0	0	91.5014	23
23	25	0	0	0	0	92.9107	24
28	28	0	0	0	0	104.735	25
28	28	0	0	0	0	110.41	26
28	28	0	0	0	0	110.066	27
28	28	0	0	0	0	109.189	28
28	28	0	0	0	0	107.426	29
28	28	0	0	0	0	126.707	30
28	28	0	0	0	0	108.368	31
28	28	0	0	0	0	109.68	32
28	28	0	0	0	0	111.966	33
28	28	0	0	0	0	122.819	34
28	28	0	0	0	0	121.721	35
28	28	0	0	0	0	111.063	36
28	28	0	0	0	0	108.99	37
46	53	0	0	0	0	125.185	38
46	53	0	0	0	0	123.89	39
49	55	0	0	0	0	123.368	40
49	56	0	0	0	0	122.636	41
50	56	0	0	0	0	122.682	42
51	57	0	0	0	0	125.959	43
51	57	0	0	0	0	223.482	44
51	57	0	0	0	0	237.718	45
56	57	0	0	0	0	243.891	46
57	57	0	0	0	0	241.163	47
59	62	0	0	0	0	236.879	48
60	65	0	0	0	0	256.061	49
64	68	0	0	0	0	235.486	50
64	69	0	0	0	0	259.821	51
65	69	0	0	0	0	301.779	52
67	70	0	0	0	0	279.271	53
69	71	0	0	0	0	280.892	54
69	71	0	0	0	0	309.75	55
69	72	0	0	0	0	318.741	56
69	72	0	0	0	0	319.668	57
70	72	0	0	0	0	288.645	58
70	73	0	0	0	0	320.418	59
